,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Name,county,state,census_year
24,36.5,410042.0,41158.0,68409.0,28649.0,"Solano County, California",095,06,2010
25,39.5,474047.0,48005.0,63274.0,32597.0,"Sonoma County, California",097,06,2010
26,32.5,509682.0,82480.0,51094.0,22064.0,"Stanislaus County, California",099,06,2010
27,34.2,93420.0,13194.0,50944.0,22344.0,"Sutter County, California",101,06,2010
28,39.2,62575.0,12397.0,38137.0,20198.0,"Tehama County, California",103,06,2010
29,48.5,13701.0,1993.0,38725.0,22073.0,"Trinity County, California",105,06,2010
30,29.4,429404.0,97012.0,43851.0,17966.0,"Tulare County, California",107,06,2010
31,46.6,56074.0,5925.0,47462.0,25483.0,"Tuolumne County, California",109,06,2010
32,36.0,809080.0,73842.0,75348.0,32348.0,"Ventura County, California",111,06,2010
33,30.1,196418.0,31895.0,57077.0,27420.0,"Yolo County, California",113,06,2010
34,31.5,71160.0,13760.0,46807.0,19937.0,"Yuba County, California",115,06,2010
35,32.2,425330.0,58550.0,54666.0,23999.0,"Adams County, Colorado",001,08,2010
36,32.6,15293.0,3353.0,35935.0,18820.0,"Alamosa County, Colorado",003,08,2010
37,35.5,552860.0,63615.0,58719.0,31898.0,"Arapahoe County, Colorado",005,08,2010
38,36.7,12136.0,1032.0,56068.0,25421.0,"Archuleta County, Colorado",007,08,2010
39,47.2,3833.0,522.0,36017.0,21472.0,"Baca County, Colorado",009,08,2010
40,40.2,6125.0,1136.0,36412.0,16505.0,"Bent County, Colorado",011,08,2010
41,35.3,290177.0,35657.0,64839.0,36947.0,"Boulder County, Colorado",013,08,2010
42,36.7,52872.0,2886.0,75590.0,35836.0,"Broomfield County, Colorado",014,08,2010
43,46.3,17540.0,1858.0,42941.0,26110.0,"Chaffee County, Colorado",015,08,2010
44,41.6,2194.0,253.0,47125.0,22999.0,"Cheyenne County, Colorado",017,08,2010
45,44.7,9088.0,725.0,60426.0,34506.0,"Clear Creek County, Colorado",019,08,2010
46,38.6,8220.0,1434.0,33627.0,17541.0,"Conejos County, Colorado",021,08,2010
47,45.6,3536.0,1001.0,24388.0,16525.0,"Costilla County, Colorado",023,08,2010
48,38.3,5897.0,771.0,38189.0,18966.0,"Crowley County, Colorado",025,08,2010
49,51.7,3899.0,589.0,39909.0,26860.0,"Custer County, Colorado",027,08,2010
50,45.1,30533.0,3906.0,40451.0,22080.0,"Delta County, Colorado",029,08,2010
51,33.8,578087.0,108813.0,45501.0,30806.0,"Denver County, Colorado",031,08,2010
52,43.5,2027.0,321.0,43058.0,19244.0,"Dolores County, Colorado",033,08,2010
53,35.8,273440.0,7774.0,99198.0,42418.0,"Douglas County, Colorado",035,08,2010
54,33.4,50793.0,4763.0,71337.0,36753.0,"Eagle County, Colorado",037,08,2010
55,42.8,22712.0,793.0,78958.0,34782.0,"Elbert County, Colorado",039,08,2010
56,34.3,599988.0,64393.0,56268.0,27945.0,"El Paso County, Colorado",041,08,2010
57,42.7,46941.0,5494.0,37847.0,19083.0,"Fremont County, Colorado",043,08,2010
58,34.4,54761.0,4943.0,64902.0,28457.0,"Garfield County, Colorado",045,08,2010
59,43.8,5126.0,560.0,58036.0,33591.0,"Gilpin County, Colorado",047,08,2010
60,40.4,14526.0,963.0,60433.0,30055.0,"Grand County, Colorado",049,08,2010
61,33.0,15136.0,1525.0,49356.0,28490.0,"Gunnison County, Colorado",051,08,2010
62,57.6,489.0,18.0,74659.0,43293.0,"Hinsdale County, Colorado",053,08,2010
63,49.7,6948.0,1283.0,30058.0,23139.0,"Huerfano County, Colorado",055,08,2010
64,46.5,1464.0,204.0,37222.0,23814.0,"Jackson County, Colorado",057,08,2010
65,39.7,528614.0,41840.0,66075.0,34714.0,"Jefferson County, Colorado",059,08,2010
66,46.2,1643.0,198.0,40089.0,22877.0,"Kiowa County, Colorado",061,08,2010
67,39.7,8156.0,640.0,41678.0,21086.0,"Kit Carson County, Colorado",063,08,2010
68,34.6,7039.0,1495.0,41103.0,20437.0,"Lake County, Colorado",065,08,2010
69,38.0,50149.0,4929.0,56422.0,29836.0,"La Plata County, Colorado",067,08,2010
70,35.0,291162.0,37759.0,56447.0,30046.0,"Larimer County, Colorado",069,08,2010
71,43.9,15675.0,2577.0,38134.0,21887.0,"Las Animas County, Colorado",071,08,2010
72,41.4,5476.0,567.0,41616.0,23440.0,"Lincoln County, Colorado",073,08,2010
73,38.4,22278.0,2664.0,40961.0,22564.0,"Logan County, Colorado",075,08,2010
74,38.1,142284.0,17346.0,52067.0,27067.0,"Mesa County, Colorado",077,08,2010
75,58.4,1020.0,79.0,53438.0,46358.0,"Mineral County, Colorado",079,08,2010
76,36.2,13519.0,1757.0,53587.0,24563.0,"Moffat County, Colorado",081,08,2010
77,42.0,25279.0,4414.0,44103.0,24616.0,"Montezuma County, Colorado",083,08,2010
78,41.9,40266.0,4364.0,46590.0,23613.0,"Montrose County, Colorado",085,08,2010
79,36.4,27911.0,4013.0,43111.0,20181.0,"Morgan County, Colorado",087,08,2010
80,40.8,18830.0,3741.0,34142.0,18056.0,"Otero County, Colorado",089,08,2010
81,46.2,4319.0,355.0,58393.0,29051.0,"Ouray County, Colorado",091,08,2010
82,44.9,16286.0,951.0,64098.0,31663.0,"Park County, Colorado",093,08,2010
83,40.9,4394.0,405.0,44084.0,23453.0,"Phillips County, Colorado",095,08,2010
84,42.7,16389.0,1368.0,64502.0,64381.0,"Pitkin County, Colorado",097,08,2010
85,35.9,12734.0,2702.0,33969.0,18429.0,"Prowers County, Colorado",099,08,2010
86,38.4,156244.0,26097.0,40699.0,21609.0,"Pueblo County, Colorado",101,08,2010
87,37.6,6494.0,342.0,57992.0,28382.0,"Rio Blanco County, Colorado",103,08,2010
88,39.9,11926.0,1934.0,39871.0,17199.0,"Rio Grande County, Colorado",105,08,2010
89,38.9,22924.0,1543.0,60876.0,33079.0,"Routt County, Colorado",107,08,2010
90,42.4,6161.0,1455.0,30430.0,18686.0,"Saguache County, Colorado",109,08,2010
91,43.8,752.0,92.0,43783.0,31232.0,"San Juan County, Colorado",111,08,2010
92,38.4,7299.0,712.0,66399.0,38247.0,"San Miguel County, Colorado",113,08,2010
93,50.4,2412.0,313.0,37625.0,21652.0,"Sedgwick County, Colorado",115,08,2010
94,36.2,27105.0,1955.0,68750.0,35770.0,"Summit County, Colorado",117,08,2010
95,45.9,22821.0,1718.0,58080.0,28726.0,"Teller County, Colorado",119,08,2010
96,43.1,4773.0,676.0,39735.0,23125.0,"Washington County, Colorado",121,08,2010
97,32.7,242860.0,33084.0,55596.0,24732.0,"Weld County, Colorado",123,08,2010
98,36.7,9896.0,964.0,42114.0,21872.0,"Yuma County, Colorado",125,08,2010
99,39.1,905342.0,70391.0,81268.0,48295.0,"Fairfield County, Connecticut",001,09,2010
100,39.5,887976.0,92361.0,62590.0,33151.0,"Hartford County, Connecticut",003,09,2010
101,43.4,189916.0,10947.0,69639.0,35848.0,"Litchfield County, Connecticut",005,09,2010
102,42.3,164774.0,9738.0,74906.0,37519.0,"Middlesex County, Connecticut",007,09,2010
103,38.7,856688.0,90426.0,61114.0,31720.0,"New Haven County, Connecticut",009,09,2010
104,39.8,272360.0,18672.0,65419.0,32888.0,"New London County, Connecticut",011,09,2010
105,37.6,151073.0,8776.0,77175.0,33108.0,"Tolland County, Connecticut",013,09,2010
106,38.9,117708.0,12995.0,59370.0,26457.0,"Windham County, Connecticut",015,09,2010
107,36.1,156918.0,19057.0,53183.0,24194.0,"Kent County, Delaware",001,10,2010
108,36.8,533514.0,52882.0,62474.0,31220.0,"New Castle County, Delaware",003,10,2010
109,44.6,190846.0,21918.0,51046.0,26779.0,"Sussex County, Delaware",005,10,2010
110,34.3,584400.0,101767.0,58526.0,42078.0,"District of Columbia, District of Columbia",001,11,2010
111,29.7,244247.0,53992.0,40644.0,24741.0,"Alachua County, Florida",001,12,2010
112,36.1,26548.0,4182.0,47276.0,19593.0,"Baker County, Florida",003,12,2010
113,38.7,166798.0,19966.0,47770.0,25033.0,"Bay County, Florida",005,12,2010
114,39.3,28750.0,3930.0,41126.0,16997.0,"Bradford County, Florida",007,12,2010
115,44.6,540583.0,55981.0,49523.0,27606.0,"Brevard County, Florida",009,12,2010
116,39.2,1734139.0,210964.0,51694.0,28631.0,"Broward County, Florida",011,12,2010
117,38.4,14372.0,2577.0,31699.0,15091.0,"Calhoun County, Florida",013,12,2010
118,54.8,159385.0,16543.0,45037.0,26938.0,"Charlotte County, Florida",015,12,2010
119,53.5,140686.0,19921.0,37933.0,22551.0,"Citrus County, Florida",017,12,2010
120,37.5,186076.0,15751.0,61185.0,26872.0,"Clay County, Florida",019,12,2010
121,45.8,316931.0,38196.0,58106.0,37046.0,"Collier County, Florida",021,12,2010
122,39.5,66964.0,9837.0,38214.0,19366.0,"Columbia County, Florida",023,12,2010
123,37.0,34557.0,8708.0,35979.0,15989.0,"DeSoto County, Florida",027,12,2010
124,44.5,16196.0,2453.0,32312.0,17066.0,"Dixie County, Florida",029,12,2010
125,35.4,854848.0,118808.0,49463.0,25854.0,"Duval County, Florida",031,12,2010
126,37.3,297940.0,45222.0,43573.0,23474.0,"Escambia County, Florida",033,12,2010
127,47.2,91806.0,10861.0,48090.0,24939.0,"Flagler County, Florida",035,12,2010
128,43.6,11470.0,2630.0,36490.0,21005.0,"Franklin County, Florida",037,12,2010
129,38.2,46031.0,11910.0,35728.0,16843.0,"Gadsden County, Florida",039,12,2010
130,39.5,16683.0,3188.0,37039.0,18309.0,"Gilchrist County, Florida",041,12,2010
131,43.0,12617.0,2309.0,39429.0,17872.0,"Glades County, Florida",043,12,2010
132,42.5,15879.0,2593.0,39178.0,17968.0,"Gulf County, Florida",045,12,2010
133,37.5,14696.0,2492.0,37613.0,15794.0,"Hamilton County, Florida",047,12,2010
134,33.4,27521.0,6701.0,37466.0,14668.0,"Hardee County, Florida",049,12,2010
135,31.7,39030.0,9713.0,37298.0,14734.0,"Hendry County, Florida",051,12,2010
136,47.0,170337.0,19803.0,42011.0,22775.0,"Hernando County, Florida",053,12,2010
137,50.7,98807.0,16458.0,34946.0,19579.0,"Highlands County, Florida",055,12,2010
138,35.8,1200236.0,167388.0,49536.0,27062.0,"Hillsborough County, Florida",057,12,2010
139,41.5,19992.0,3654.0,32247.0,15285.0,"Holmes County, Florida",059,12,2010
140,48.1,135518.0,16984.0,47341.0,31918.0,"Indian River County, Florida",061,12,2010
141,40.2,49334.0,8084.0,38257.0,17177.0,"Jackson County, Florida",063,12,2010
142,44.7,14583.0,2586.0,41359.0,19647.0,"Jefferson County, Florida",065,12,2010
143,35.1,8506.0,1437.0,46445.0,18069.0,"Lafayette County, Florida",067,12,2010
144,45.2,291671.0,31843.0,46477.0,25323.0,"Lake County, Florida",069,12,2010
145,44.6,606165.0,72075.0,50014.0,29445.0,"Lee County, Florida",071,12,2010
146,29.3,270409.0,56690.0,44490.0,25803.0,"Leon County, Florida",073,12,2010
147,43.9,40415.0,8545.0,35737.0,18703.0,"Levy County, Florida",075,12,2010
148,37.0,8230.0,1087.0,40777.0,17003.0,"Liberty County, Florida",077,12,2010
149,40.2,19300.0,3617.0,37459.0,16346.0,"Madison County, Florida",079,12,2010
150,45.0,318619.0,40182.0,47812.0,28072.0,"Manatee County, Florida",081,12,2010
151,46.7,326833.0,48749.0,40339.0,22384.0,"Marion County, Florida",083,12,2010
152,48.9,144322.0,14724.0,53210.0,35772.0,"Martin County, Florida",085,12,2010
153,37.7,2445374.0,410093.0,43605.0,22957.0,"Miami-Dade County, Florida",086,12,2010
154,45.7,73065.0,7776.0,53821.0,35516.0,"Monroe County, Florida",087,12,2010
155,42.2,71099.0,6547.0,58712.0,29089.0,"Nassau County, Florida",089,12,2010
156,37.6,182076.0,18702.0,54242.0,28621.0,"Okaloosa County, Florida",091,12,2010
157,39.0,39883.0,7614.0,38339.0,19664.0,"Okeechobee County, Florida",093,12,2010
158,33.4,1116094.0,147225.0,50138.0,25490.0,"Orange County, Florida",095,12,2010
159,35.2,258531.0,33839.0,46328.0,20536.0,"Osceola County, Florida",097,12,2010
160,43.1,1299356.0,156759.0,53242.0,33610.0,"Palm Beach County, Florida",099,12,2010
161,43.4,456514.0,55327.0,44228.0,24164.0,"Pasco County, Florida",101,12,2010
162,45.6,918263.0,108944.0,45258.0,28742.0,"Pinellas County, Florida",103,12,2010
163,39.4,590116.0,87335.0,43946.0,21881.0,"Polk County, Florida",105,12,2010
164,42.4,74715.0,17003.0,34645.0,18402.0,"Putnam County, Florida",107,12,2010
165,41.8,180624.0,16165.0,62663.0,36027.0,"St. Johns County, Florida",109,12,2010
166,41.9,269659.0,36457.0,45196.0,23296.0,"St. Lucie County, Florida",111,12,2010
167,38.7,147838.0,16326.0,55129.0,25384.0,"Santa Rosa County, Florida",113,12,2010
168,51.7,376200.0,38849.0,49388.0,33045.0,"Sarasota County, Florida",115,12,2010
169,37.7,417330.0,40758.0,58971.0,29795.0,"Seminole County, Florida",117,12,2010
170,61.4,85891.0,8594.0,43079.0,24180.0,"Sumter County, Florida",119,12,2010
171,42.3,40675.0,6918.0,36352.0,18782.0,"Suwannee County, Florida",121,12,2010
172,40.0,22000.0,3893.0,37408.0,18649.0,"Taylor County, Florida",123,12,2010
173,38.0,15375.0,2540.0,41794.0,13657.0,"Union County, Florida",125,12,2010
174,44.4,496053.0,66312.0,44400.0,24768.0,"Volusia County, Florida",127,12,2010
175,39.2,29368.0,3317.0,53301.0,21892.0,"Wakulla County, Florida",129,12,2010
176,42.0,53366.0,7401.0,47273.0,27746.0,"Walton County, Florida",131,12,2010
177,41.2,24125.0,4337.0,36216.0,18470.0,"Washington County, Florida",133,12,2010
178,39.0,18050.0,3964.0,36155.0,18977.0,"Appling County, Georgia",001,13,2010
179,33.4,8332.0,2331.0,33834.0,15456.0,"Atkinson County, Georgia",003,13,2010
180,35.8,10969.0,1723.0,31429.0,17110.0,"Bacon County, Georgia",005,13,2010
181,37.2,3657.0,1092.0,27462.0,16379.0,"Baker County, Georgia",007,13,2010
182,34.4,46905.0,10269.0,37237.0,17488.0,"Baldwin County, Georgia",009,13,2010
183,37.5,17840.0,2833.0,40455.0,19497.0,"Banks County, Georgia",011,13,2010
184,32.9,66359.0,8295.0,48958.0,20882.0,"Barrow County, Georgia",013,13,2010
185,36.1,97423.0,13472.0,49216.0,22241.0,"Bartow County, Georgia",015,13,2010
186,37.2,17631.0,4635.0,30134.0,15529.0,"Ben Hill County, Georgia",017,13,2010
187,37.3,18708.0,4145.0,32202.0,16049.0,"Berrien County, Georgia",019,13,2010
188,35.5,154810.0,33051.0,38798.0,21436.0,"Bibb County, Georgia",021,13,2010
189,39.2,12937.0,2397.0,35661.0,18960.0,"Bleckley County, Georgia",023,13,2010
190,37.2,17650.0,3730.0,37343.0,18905.0,"Brantley County, Georgia",025,13,2010
191,38.8,16338.0,2687.0,41309.0,20346.0,"Brooks County, Georgia",027,13,2010
192,35.5,29039.0,3176.0,63244.0,28365.0,"Bryan County, Georgia",029,13,2010
193,25.9,67298.0,17795.0,34327.0,17812.0,"Bulloch County, Georgia",031,13,2010
194,35.2,23083.0,5785.0,33155.0,15934.0,"Burke County, Georgia",033,13,2010
195,37.5,23401.0,2610.0,52257.0,20963.0,"Butts County, Georgia",035,13,2010
196,36.6,6488.0,1515.0,30522.0,12452.0,"Calhoun County, Georgia",037,13,2010
197,31.2,49293.0,7354.0,49230.0,22022.0,"Camden County, Georgia",039,13,2010
198,37.6,10715.0,2312.0,35828.0,16068.0,"Candler County, Georgia",043,13,2010
199,33.2,109227.0,18339.0,45559.0,20523.0,"Carroll County, Georgia",045,13,2010
200,38.0,62951.0,6978.0,46544.0,22563.0,"Catoosa County, Georgia",047,13,2010
201,36.8,12310.0,2261.0,40850.0,16652.0,"Charlton County, Georgia",049,13,2010
202,34.3,256428.0,41102.0,44928.0,25397.0,"Chatham County, Georgia",051,13,2010
203,25.4,11702.0,1365.0,51089.0,22202.0,"Chattahoochee County, Georgia",053,13,2010
204,38.1,25985.0,4706.0,32419.0,15158.0,"Chattooga County, Georgia",055,13,2010
205,35.7,206283.0,15143.0,66320.0,30217.0,"Cherokee County, Georgia",057,13,2010
206,25.8,115070.0,35134.0,34253.0,19839.0,"Clarke County, Georgia",059,13,2010
207,42.3,2981.0,989.0,26250.0,13353.0,"Clay County, Georgia",061,13,2010
208,31.1,260156.0,42408.0,43311.0,18958.0,"Clayton County, Georgia",063,13,2010
209,35.9,6841.0,1732.0,31963.0,16709.0,"Clinch County, Georgia",065,13,2010
210,34.9,677402.0,71201.0,65522.0,33110.0,"Cobb County, Georgia",067,13,2010
211,34.5,41647.0,8274.0,35202.0,16664.0,"Coffee County, Georgia",069,13,2010
212,34.5,44712.0,10245.0,32902.0,17362.0,"Colquitt County, Georgia",071,13,2010
213,36.8,117858.0,8351.0,66333.0,29479.0,"Columbia County, Georgia",073,13,2010
214,36.0,16976.0,3854.0,31390.0,16528.0,"Cook County, Georgia",075,13,2010
215,36.1,121528.0,12317.0,61550.0,26161.0,"Coweta County, Georgia",077,13,2010
216,39.4,12821.0,2627.0,37062.0,20692.0,"Crawford County, Georgia",079,13,2010
217,37.7,23182.0,6590.0,29960.0,17187.0,"Crisp County, Georgia",081,13,2010
218,38.7,16595.0,2413.0,39760.0,20168.0,"Dade County, Georgia",083,13,2010
219,40.7,21758.0,2584.0,51128.0,25557.0,"Dawson County, Georgia",085,13,2010
220,36.3,27920.0,6399.0,33297.0,17833.0,"Decatur County, Georgia",087,13,2010
221,33.9,685371.0,107715.0,51349.0,28412.0,"DeKalb County, Georgia",089,13,2010
222,37.7,21402.0,3809.0,33580.0,16288.0,"Dodge County, Georgia",091,13,2010
223,40.3,14283.0,3139.0,31038.0,14871.0,"Dooly County, Georgia",093,13,2010
224,32.9,94514.0,26358.0,32435.0,19210.0,"Dougherty County, Georgia",095,13,2010
225,34.5,127800.0,14309.0,55852.0,24515.0,"Douglas County, Georgia",097,13,2010
226,38.2,11286.0,3204.0,26928.0,16330.0,"Early County, Georgia",099,13,2010
227,28.8,3973.0,1274.0,32390.0,14201.0,"Echols County, Georgia",101,13,2010
228,35.0,50513.0,5189.0,56903.0,23465.0,"Effingham County, Georgia",103,13,2010
229,39.9,20421.0,4657.0,30543.0,17100.0,"Elbert County, Georgia",105,13,2010
230,36.4,22348.0,5171.0,30205.0,16076.0,"Emanuel County, Georgia",107,13,2010
231,36.7,10966.0,2185.0,40796.0,19072.0,"Evans County, Georgia",109,13,2010
232,47.2,23337.0,3759.0,34145.0,21103.0,"Fannin County, Georgia",111,13,2010
233,41.4,105344.0,4906.0,82216.0,35076.0,"Fayette County, Georgia",113,13,2010
234,37.2,95810.0,17085.0,41066.0,20640.0,"Floyd County, Georgia",115,13,2010
235,36.3,163885.0,9828.0,87605.0,35385.0,"Forsyth County, Georgia",117,13,2010
236,39.4,22121.0,3883.0,36739.0,19276.0,"Franklin County, Georgia",119,13,2010
237,34.0,886982.0,131531.0,56709.0,37211.0,"Fulton County, Georgia",121,13,2010
238,41.0,28076.0,5003.0,36741.0,20439.0,"Gilmer County, Georgia",123,13,2010
239,37.4,3007.0,490.0,37149.0,16844.0,"Glascock County, Georgia",125,13,2010
240,39.1,77632.0,11619.0,50337.0,28040.0,"Glynn County, Georgia",127,13,2010
241,35.3,54059.0,9099.0,40916.0,18285.0,"Gordon County, Georgia",129,13,2010
242,36.7,24738.0,6373.0,32247.0,17785.0,"Grady County, Georgia",131,13,2010
243,44.8,15844.0,3726.0,38513.0,24943.0,"Greene County, Georgia",133,13,2010
244,33.3,778022.0,85096.0,63219.0,26901.0,"Gwinnett County, Georgia",135,13,2010
245,36.2,42212.0,7410.0,40192.0,19286.0,"Habersham County, Georgia",137,13,2010
246,34.1,175001.0,25132.0,50876.0,23675.0,"Hall County, Georgia",139,13,2010
247,40.9,9649.0,2202.0,22283.0,10925.0,"Hancock County, Georgia",141,13,2010
248,38.0,28574.0,5685.0,38996.0,19033.0,"Haralson County, Georgia",143,13,2010
249,41.5,30807.0,2739.0,67018.0,31073.0,"Harris County, Georgia",145,13,2010
250,41.9,25024.0,5477.0,36109.0,19124.0,"Hart County, Georgia",147,13,2010
251,39.2,11720.0,2299.0,42685.0,18077.0,"Heard County, Georgia",149,13,2010
252,34.8,193717.0,15898.0,63923.0,25773.0,"Henry County, Georgia",151,13,2010
253,34.4,134880.0,16917.0,55098.0,25206.0,"Houston County, Georgia",153,13,2010
254,37.3,9642.0,2344.0,38376.0,16561.0,"Irwin County, Georgia",155,13,2010
255,36.0,58347.0,8677.0,51506.0,22473.0,"Jackson County, Georgia",157,13,2010
256,38.1,13695.0,2602.0,42081.0,20263.0,"Jasper County, Georgia",159,13,2010
257,36.5,14558.0,3477.0,32928.0,15730.0,"Jeff Davis County, Georgia",161,13,2010
258,38.1,16919.0,4456.0,29268.0,15165.0,"Jefferson County, Georgia",163,13,2010
259,40.1,8400.0,1589.0,27686.0,17629.0,"Jenkins County, Georgia",165,13,2010
260,40.3,9967.0,2313.0,27607.0,15659.0,"Johnson County, Georgia",167,13,2010
261,38.9,28292.0,3596.0,50717.0,21598.0,"Jones County, Georgia",169,13,2010
262,37.7,17837.0,3521.0,37536.0,17725.0,"Lamar County, Georgia",171,13,2010
263,33.4,9404.0,1858.0,37522.0,16894.0,"Lanier County, Georgia",173,13,2010
264,37.8,48034.0,9861.0,38280.0,19387.0,"Laurens County, Georgia",175,13,2010
265,35.6,27998.0,2189.0,59811.0,23867.0,"Lee County, Georgia",177,13,2010
266,27.3,63854.0,11113.0,42674.0,18662.0,"Liberty County, Georgia",179,13,2010
267,43.8,8111.0,2095.0,36399.0,19627.0,"Lincoln County, Georgia",181,13,2010
268,29.8,13142.0,2019.0,41186.0,15068.0,"Long County, Georgia",183,13,2010
269,30.1,104916.0,21690.0,39096.0,20041.0,"Lowndes County, Georgia",185,13,2010
270,35.5,28875.0,4095.0,43394.0,20088.0,"Lumpkin County, Georgia",187,13,2010
271,37.6,21719.0,4141.0,35414.0,17261.0,"McDuffie County, Georgia",189,13,2010
272,42.9,13817.0,2296.0,39075.0,20964.0,"McIntosh County, Georgia",191,13,2010
273,37.0,14553.0,4235.0,27950.0,12902.0,"Macon County, Georgia",193,13,2010
274,38.7,27798.0,4888.0,41343.0,18975.0,"Madison County, Georgia",195,13,2010
275,40.6,8403.0,1831.0,31581.0,17729.0,"Marion County, Georgia",197,13,2010
276,38.9,22425.0,3635.0,37845.0,18295.0,"Meriwether County, Georgia",199,13,2010
277,39.0,6128.0,1068.0,33196.0,19895.0,"Miller County, Georgia",201,13,2010
278,37.2,23697.0,4888.0,36198.0,16322.0,"Mitchell County, Georgia",205,13,2010
279,40.0,25864.0,3008.0,48297.0,23656.0,"Monroe County, Georgia",207,13,2010
280,35.6,9138.0,1487.0,35182.0,17168.0,"Montgomery County, Georgia",209,13,2010
281,40.6,17741.0,2665.0,45817.0,27732.0,"Morgan County, Georgia",211,13,2010
282,35.4,39925.0,6771.0,38226.0,16925.0,"Murray County, Georgia",213,13,2010
283,33.5,187629.0,31418.0,41331.0,22514.0,"Muscogee County, Georgia",215,13,2010
284,33.9,96833.0,12049.0,52361.0,21583.0,"Newton County, Georgia",217,13,2010
285,38.9,31508.0,2310.0,74352.0,34271.0,"Oconee County, Georgia",219,13,2010
286,40.5,14556.0,2764.0,39319.0,17572.0,"Oglethorpe County, Georgia",221,13,2010
287,33.2,134875.0,10967.0,62348.0,23450.0,"Paulding County, Georgia",223,13,2010
288,34.3,26883.0,6184.0,41014.0,18681.0,"Peach County, Georgia",225,13,2010
289,40.8,29155.0,3316.0,49945.0,25892.0,"Pickens County, Georgia",227,13,2010
290,38.4,18205.0,2767.0,37062.0,18283.0,"Pierce County, Georgia",229,13,2010
291,37.9,17411.0,1790.0,53213.0,21051.0,"Pike County, Georgia",231,13,2010
292,36.5,41095.0,7794.0,38646.0,18214.0,"Polk County, Georgia",233,13,2010
293,40.8,11632.0,1203.0,36262.0,16621.0,"Pulaski County, Georgia",235,13,2010
294,43.7,20925.0,2550.0,41529.0,25576.0,"Putnam County, Georgia",237,13,2010
295,39.1,2528.0,798.0,28912.0,13642.0,"Quitman County, Georgia",239,13,2010
296,44.9,16266.0,2977.0,34406.0,22471.0,"Rabun County, Georgia",241,13,2010
297,36.8,7724.0,2040.0,26194.0,17632.0,"Randolph County, Georgia",243,13,2010
298,33.3,198170.0,43625.0,37882.0,20604.0,"Richmond County, Georgia",245,13,2010
299,36.6,83135.0,10149.0,55779.0,24367.0,"Rockdale County, Georgia",247,13,2010
300,37.0,4755.0,911.0,35096.0,16122.0,"Schley County, Georgia",249,13,2010
301,38.5,14799.0,2929.0,32155.0,16189.0,"Screven County, Georgia",251,13,2010
302,43.1,8797.0,2181.0,32666.0,19263.0,"Seminole County, Georgia",253,13,2010
303,36.6,63304.0,13224.0,41100.0,19607.0,"Spalding County, Georgia",255,13,2010
304,40.0,25876.0,4636.0,34938.0,18285.0,"Stephens County, Georgia",257,13,2010
305,42.6,5831.0,1380.0,30954.0,15612.0,"Stewart County, Georgia",259,13,2010
306,33.7,32865.0,8536.0,32430.0,17436.0,"Sumter County, Georgia",261,13,2010
307,43.1,6920.0,1621.0,33873.0,18007.0,"Talbot County, Georgia",263,13,2010
308,40.6,2041.0,699.0,22188.0,13955.0,"Taliaferro County, Georgia",265,13,2010
309,35.8,24263.0,4616.0,38522.0,16742.0,"Tattnall County, Georgia",267,13,2010
310,37.3,8875.0,2769.0,25237.0,14693.0,"Taylor County, Georgia",269,13,2010
311,39.3,16052.0,4067.0,23876.0,13420.0,"Telfair County, Georgia",271,13,2010
