,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Name,county,state,census_year
30,42.2,26769.0,5266.0,33618.0,19393.0,"Geneva County, Alabama",061,01,2012
31,41.4,9067.0,2968.0,23777.0,15062.0,"Greene County, Alabama",063,01,2012
32,40.4,15750.0,4277.0,29409.0,17210.0,"Hale County, Alabama",065,01,2012
33,42.9,17275.0,2727.0,40680.0,20897.0,"Henry County, Alabama",067,01,2012
34,38.3,101459.0,17723.0,41828.0,23375.0,"Houston County, Alabama",069,01,2012
35,41.4,53279.0,8533.0,37059.0,20101.0,"Jackson County, Alabama",071,01,2012
36,37.0,658464.0,109935.0,45415.0,26760.0,"Jefferson County, Alabama",073,01,2012
37,42.6,14513.0,2883.0,35271.0,21410.0,"Lamar County, Alabama",075,01,2012
38,40.4,92528.0,16248.0,40701.0,22833.0,"Lauderdale County, Alabama",077,01,2012
39,41.0,34148.0,5467.0,39526.0,20315.0,"Lawrence County, Alabama",079,01,2012
40,29.6,140938.0,28564.0,43189.0,23162.0,"Lee County, Alabama",081,01,2012
41,38.7,83313.0,10562.0,48197.0,24872.0,"Limestone County, Alabama",083,01,2012
42,40.7,11304.0,2643.0,28023.0,17895.0,"Lowndes County, Alabama",085,01,2012
43,36.6,21214.0,5331.0,27957.0,16402.0,"Macon County, Alabama",087,01,2012
44,37.3,334661.0,40598.0,58242.0,31367.0,"Madison County, Alabama",089,01,2012
45,41.1,20909.0,4687.0,34515.0,20208.0,"Marengo County, Alabama",091,01,2012
46,37.5,22541.0,3426.0,41369.0,22815.0,"Logan County, Colorado",075,08,2012
47,37.9,146562.0,19230.0,51029.0,27030.0,"Mesa County, Colorado",077,08,2012
48,60.3,702.0,47.0,52750.0,42539.0,"Mineral County, Colorado",079,08,2012
49,36.4,13547.0,1606.0,51008.0,23974.0,"Moffat County, Colorado",081,08,2012
50,42.8,25424.0,4911.0,44102.0,24731.0,"Montezuma County, Colorado",083,08,2012
51,42.6,40994.0,5565.0,47139.0,23018.0,"Montrose County, Colorado",085,08,2012
52,36.0,28200.0,4002.0,42829.0,20276.0,"Morgan County, Colorado",087,08,2012
53,40.6,18791.0,4502.0,31860.0,18416.0,"Otero County, Colorado",089,08,2012
54,52.4,4445.0,265.0,66474.0,34278.0,"Ouray County, Colorado",091,08,2012
55,47.0,16168.0,1355.0,62594.0,31419.0,"Park County, Colorado",093,08,2012
56,40.8,4380.0,787.0,45339.0,21037.0,"Phillips County, Colorado",095,08,2012
57,43.0,17000.0,1863.0,68621.0,52428.0,"Pitkin County, Colorado",097,08,2012
58,36.7,12539.0,2695.0,33671.0,18305.0,"Prowers County, Colorado",099,08,2012
59,38.8,159072.0,27975.0,41820.0,22164.0,"Pueblo County, Colorado",101,08,2012
60,36.8,6728.0,883.0,58393.0,26473.0,"Rio Blanco County, Colorado",103,08,2012
61,41.8,11925.0,2072.0,38329.0,19968.0,"Rio Grande County, Colorado",105,08,2012
62,39.4,23385.0,1725.0,65041.0,35307.0,"Routt County, Colorado",107,08,2012
63,43.8,6189.0,1518.0,32429.0,20521.0,"Saguache County, Colorado",109,08,2012
64,37.9,747.0,146.0,37330.0,25653.0,"San Juan County, Colorado",111,08,2012
65,38.2,7432.0,538.0,63766.0,44159.0,"San Miguel County, Colorado",113,08,2012
66,47.9,2389.0,354.0,38401.0,22202.0,"Sedgwick County, Colorado",115,08,2012
67,36.3,27753.0,3249.0,64680.0,34575.0,"Summit County, Colorado",117,08,2012
68,47.4,23163.0,1872.0,57970.0,29866.0,"Teller County, Colorado",119,08,2012
69,44.2,4796.0,468.0,43925.0,24435.0,"Washington County, Colorado",121,08,2012
70,33.2,253552.0,35581.0,56589.0,25341.0,"Weld County, Colorado",123,08,2012
71,36.3,10032.0,1059.0,45033.0,23098.0,"Yuma County, Colorado",125,08,2012
72,39.5,918892.0,79663.0,82614.0,48900.0,"Fairfield County, Connecticut",001,09,2012
73,39.9,893504.0,99425.0,64752.0,34356.0,"Hartford County, Connecticut",003,09,2012
74,44.4,189277.0,11472.0,71345.0,37410.0,"Litchfield County, Connecticut",005,09,2012
75,43.0,165639.0,9517.0,76659.0,39776.0,"Middlesex County, Connecticut",007,09,2012
76,39.1,860995.0,100343.0,62234.0,32487.0,"New Haven County, Connecticut",009,09,2012
77,40.3,273723.0,21286.0,68310.0,33968.0,"New London County, Connecticut",011,09,2012
78,38.3,152137.0,9607.0,80887.0,34468.0,"Tolland County, Connecticut",013,09,2012
79,39.4,118046.0,13303.0,58489.0,27456.0,"Windham County, Connecticut",015,09,2012
80,36.6,162785.0,19550.0,55786.0,24519.0,"Kent County, Delaware",001,10,2012
81,37.0,539665.0,56000.0,64670.0,32247.0,"New Castle County, Delaware",003,10,2012
82,45.4,197681.0,25105.0,52692.0,27165.0,"Sussex County, Delaware",005,10,2012
83,33.9,605759.0,105606.0,64267.0,45004.0,"District of Columbia, District of Columbia",001,11,2012
84,30.1,247973.0,55398.0,42818.0,25287.0,"Alachua County, Florida",001,12,2012
85,35.9,27010.0,4164.0,47149.0,19198.0,"Baker County, Florida",003,12,2012
86,39.3,168957.0,21870.0,47364.0,24859.0,"Bay County, Florida",005,12,2012
87,38.7,28404.0,4874.0,39082.0,17299.0,"Bradford County, Florida",007,12,2012
88,45.5,544019.0,67040.0,49099.0,27440.0,"Brevard County, Florida",009,12,2012
89,39.7,1761993.0,235935.0,51603.0,28547.0,"Broward County, Florida",011,12,2012
90,40.1,14639.0,3108.0,32480.0,15328.0,"Calhoun County, Florida",013,12,2012
91,55.9,160380.0,18703.0,44596.0,26604.0,"Charlotte County, Florida",015,12,2012
92,54.2,140805.0,22777.0,39034.0,23195.0,"Citrus County, Florida",017,12,2012
93,38.2,190891.0,19060.0,59649.0,26435.0,"Clay County, Florida",019,12,2012
94,47.1,323548.0,44889.0,56104.0,36898.0,"Collier County, Florida",021,12,2012
95,40.0,67546.0,12598.0,37534.0,18964.0,"Columbia County, Florida",023,12,2012
96,38.5,34628.0,8659.0,35683.0,15629.0,"DeSoto County, Florida",027,12,2012
97,44.9,16301.0,2529.0,35476.0,17508.0,"Dixie County, Florida",029,12,2012
98,35.7,866431.0,134551.0,48906.0,26170.0,"Duval County, Florida",031,12,2012
99,37.5,298864.0,49398.0,43806.0,23396.0,"Escambia County, Florida",033,12,2012
100,47.7,95987.0,13748.0,48134.0,24788.0,"Flagler County, Florida",035,12,2012
101,42.3,11545.0,2117.0,37428.0,20546.0,"Franklin County, Florida",037,12,2012
102,38.9,46823.0,13120.0,35593.0,18183.0,"Gadsden County, Florida",039,12,2012
103,39.7,16880.0,3442.0,36521.0,19217.0,"Gilchrist County, Florida",041,12,2012
104,43.4,12952.0,2985.0,35219.0,16111.0,"Glades County, Florida",043,12,2012
105,43.8,15796.0,2506.0,39535.0,17975.0,"Gulf County, Florida",045,12,2012
106,38.4,14728.0,2607.0,36875.0,16227.0,"Hamilton County, Florida",047,12,2012
107,33.1,27347.0,7587.0,36115.0,14299.0,"Hardee County, Florida",049,12,2012
108,32.6,38669.0,10426.0,35736.0,14885.0,"Hendry County, Florida",051,12,2012
109,47.8,172784.0,25184.0,41098.0,21632.0,"Hernando County, Florida",053,12,2012
110,51.4,98734.0,18425.0,35350.0,20004.0,"Highlands County, Florida",055,12,2012
111,36.1,1238365.0,200994.0,49450.0,26947.0,"Hillsborough County, Florida",057,12,2012
112,42.1,19971.0,4105.0,34928.0,16287.0,"Holmes County, Florida",059,12,2012
113,48.9,138203.0,20182.0,45274.0,31630.0,"Indian River County, Florida",061,12,2012
114,40.4,49589.0,6457.0,38917.0,18148.0,"Jackson County, Florida",063,12,2012
115,43.6,14564.0,2437.0,41163.0,20064.0,"Jefferson County, Florida",065,12,2012
116,33.8,8668.0,1595.0,44180.0,18135.0,"Lafayette County, Florida",067,12,2012
117,45.7,297995.0,38347.0,45663.0,24674.0,"Lake County, Florida",069,12,2012
118,45.5,624155.0,89176.0,48453.0,28105.0,"Lee County, Florida",071,12,2012
119,29.6,276506.0,59904.0,45915.0,26340.0,"Leon County, Florida",073,12,2012
120,45.2,40541.0,9039.0,35093.0,18902.0,"Levy County, Florida",075,12,2012
121,38.2,8300.0,1506.0,39225.0,16384.0,"Liberty County, Florida",077,12,2012
122,40.2,19187.0,3680.0,34361.0,15989.0,"Madison County, Florida",079,12,2012
123,45.6,324834.0,46641.0,47910.0,27544.0,"Manatee County, Florida",081,12,2012
124,47.4,331987.0,56003.0,39770.0,22191.0,"Marion County, Florida",083,12,2012
125,49.8,146497.0,17908.0,50573.0,34522.0,"Martin County, Florida",085,12,2012
126,38.2,2512219.0,471169.0,43464.0,23304.0,"Miami-Dade County, Florida",086,12,2012
127,46.4,73475.0,8751.0,53418.0,34277.0,"Monroe County, Florida",087,12,2012
128,43.1,73303.0,8039.0,57163.0,29490.0,"Nassau County, Florida",089,12,2012
129,37.7,183400.0,22288.0,54118.0,28040.0,"Okaloosa County, Florida",091,12,2012
130,39.0,39779.0,10290.0,34289.0,17899.0,"Okeechobee County, Florida",093,12,2012
131,33.7,1153795.0,183725.0,48429.0,25103.0,"Orange County, Florida",095,12,2012
132,35.4,272355.0,43075.0,44887.0,19728.0,"Osceola County, Florida",097,12,2012
133,43.5,1324085.0,182726.0,52806.0,33239.0,"Palm Beach County, Florida",099,12,2012
134,43.8,465276.0,62732.0,43787.0,23895.0,"Pasco County, Florida",101,12,2012
135,46.3,917389.0,117956.0,46051.0,29352.0,"Pinellas County, Florida",103,12,2012
136,39.8,604562.0,103322.0,43606.0,21674.0,"Polk County, Florida",105,12,2012
137,43.2,74224.0,18518.0,34429.0,18810.0,"Putnam County, Florida",107,12,2012
138,42.2,191495.0,18493.0,64346.0,36639.0,"St. Johns County, Florida",109,12,2012
139,42.5,278246.0,45628.0,43923.0,23062.0,"St. Lucie County, Florida",111,12,2012
140,39.2,153086.0,16571.0,57491.0,27282.0,"Santa Rosa County, Florida",113,12,2012
141,52.6,380479.0,43644.0,48900.0,32764.0,"Sarasota County, Florida",115,12,2012
142,38.3,423389.0,45254.0,58577.0,29364.0,"Seminole County, Florida",117,12,2012
143,63.0,94240.0,9898.0,46981.0,26317.0,"Sumter County, Florida",119,12,2012
144,42.2,42287.0,8993.0,36159.0,18379.0,"Suwannee County, Florida",121,12,2012
145,41.2,22561.0,3776.0,34634.0,17728.0,"Taylor County, Florida",123,12,2012
146,39.8,15400.0,2039.0,43750.0,13865.0,"Union County, Florida",125,12,2012
147,45.3,495581.0,77375.0,43419.0,24176.0,"Volusia County, Florida",127,12,2012
148,39.5,30449.0,3828.0,53385.0,22789.0,"Wakulla County, Florida",129,12,2012
149,43.0,55349.0,8682.0,44254.0,26454.0,"Walton County, Florida",131,12,2012
150,40.8,24732.0,4705.0,38536.0,17497.0,"Washington County, Florida",133,12,2012
151,38.8,18279.0,3699.0,35875.0,19664.0,"Appling County, Georgia",001,13,2012
152,34.2,8355.0,2833.0,28682.0,14696.0,"Atkinson County, Georgia",003,13,2012
153,35.7,11124.0,1866.0,33557.0,17396.0,"Bacon County, Georgia",005,13,2012
154,41.9,3483.0,1233.0,24219.0,17871.0,"Baker County, Georgia",007,13,2012
155,34.2,46378.0,11905.0,35278.0,18099.0,"Baldwin County, Georgia",009,13,2012
156,38.2,18250.0,3251.0,40162.0,20094.0,"Banks County, Georgia",011,13,2012
157,33.6,69136.0,9356.0,51202.0,20845.0,"Barrow County, Georgia",013,13,2012
158,36.7,99872.0,15831.0,49543.0,21884.0,"Bartow County, Georgia",015,13,2012
159,38.0,17612.0,5558.0,29162.0,15335.0,"Ben Hill County, Georgia",017,13,2012
160,37.9,19131.0,4642.0,31506.0,16553.0,"Berrien County, Georgia",019,13,2012
161,35.5,155560.0,35013.0,37920.0,21443.0,"Bibb County, Georgia",021,13,2012
162,38.7,13009.0,2187.0,37853.0,18650.0,"Bleckley County, Georgia",023,13,2012
163,37.9,18279.0,3975.0,37374.0,17155.0,"Brantley County, Georgia",025,13,2012
164,40.6,16066.0,3525.0,35284.0,20142.0,"Brooks County, Georgia",027,13,2012
165,36.1,30616.0,3686.0,63818.0,27511.0,"Bryan County, Georgia",029,13,2012
166,25.8,70360.0,20508.0,34403.0,18138.0,"Bulloch County, Georgia",031,13,2012
167,35.5,23242.0,7118.0,31597.0,15917.0,"Burke County, Georgia",033,13,2012
168,38.2,23671.0,2797.0,50722.0,20968.0,"Butts County, Georgia",035,13,2012
169,38.8,6581.0,1846.0,30042.0,14780.0,"Calhoun County, Georgia",037,13,2012
170,31.6,50435.0,7896.0,54155.0,22797.0,"Camden County, Georgia",039,13,2012
171,37.6,11007.0,2267.0,35833.0,17399.0,"Candler County, Georgia",043,13,2012
172,33.6,110750.0,19101.0,46704.0,21047.0,"Carroll County, Georgia",045,13,2012
173,38.7,64226.0,7844.0,46143.0,22077.0,"Catoosa County, Georgia",047,13,2012
174,38.0,12954.0,1749.0,39511.0,17576.0,"Charlton County, Georgia",049,13,2012
175,34.0,266344.0,48591.0,45653.0,25245.0,"Chatham County, Georgia",051,13,2012
176,23.8,11917.0,1221.0,48684.0,19276.0,"Chattahoochee County, Georgia",053,13,2012
177,39.5,25905.0,5000.0,32825.0,15727.0,"Chattooga County, Georgia",055,13,2012
178,36.4,215014.0,17855.0,67928.0,29939.0,"Cherokee County, Georgia",057,13,2012
179,25.9,117762.0,37238.0,33846.0,19716.0,"Clarke County, Georgia",059,13,2012
180,42.7,3174.0,1487.0,22582.0,13606.0,"Clay County, Georgia",061,13,2012
181,31.7,262066.0,55125.0,42569.0,18445.0,"Clayton County, Georgia",063,13,2012
182,37.1,6800.0,1428.0,33967.0,17496.0,"Clinch County, Georgia",065,13,2012
183,35.4,691820.0,81418.0,65180.0,33282.0,"Cobb County, Georgia",067,13,2012
184,34.8,42566.0,9464.0,35583.0,17156.0,"Coffee County, Georgia",069,13,2012
185,34.9,45531.0,11456.0,33186.0,17830.0,"Colquitt County, Georgia",071,13,2012
186,36.9,124665.0,9962.0,67295.0,30503.0,"Columbia County, Georgia",073,13,2012
187,36.5,17073.0,3819.0,35983.0,19323.0,"Cook County, Georgia",075,13,2012
188,36.7,127212.0,14845.0,60675.0,26146.0,"Coweta County, Georgia",077,13,2012
189,40.8,12701.0,2696.0,39403.0,19675.0,"Crawford County, Georgia",079,13,2012
190,37.7,23460.0,7113.0,32320.0,17497.0,"Crisp County, Georgia",081,13,2012
191,39.2,16598.0,2536.0,41677.0,21602.0,"Dade County, Georgia",083,13,2012
192,40.5,22246.0,2998.0,53289.0,26615.0,"Dawson County, Georgia",085,13,2012
193,37.0,27815.0,7694.0,30061.0,18054.0,"Decatur County, Georgia",087,13,2012
194,34.3,694671.0,126343.0,51252.0,28760.0,"DeKalb County, Georgia",089,13,2012
195,39.5,21509.0,3700.0,36042.0,17275.0,"Dodge County, Georgia",091,13,2012
196,40.7,14528.0,3606.0,30789.0,15733.0,"Dooly County, Georgia",093,13,2012
197,33.4,94591.0,27982.0,31789.0,19140.0,"Dougherty County, Georgia",095,13,2012
198,35.0,132124.0,17450.0,54526.0,24115.0,"Douglas County, Georgia",097,13,2012
199,39.0,10928.0,3103.0,29772.0,17945.0,"Early County, Georgia",099,13,2012
200,32.4,4024.0,1459.0,27933.0,15015.0,"Echols County, Georgia",101,13,2012
201,35.4,52203.0,5472.0,62953.0,24943.0,"Effingham County, Georgia",103,13,2012
202,41.2,20103.0,3976.0,35053.0,18536.0,"Elbert County, Georgia",105,13,2012
203,36.9,22600.0,6030.0,31675.0,16294.0,"Emanuel County, Georgia",107,13,2012
204,35.9,10935.0,2640.0,36602.0,18588.0,"Evans County, Georgia",109,13,2012
205,48.4,23554.0,4680.0,35446.0,19865.0,"Fannin County, Georgia",111,13,2012
206,42.3,106525.0,7119.0,81242.0,35743.0,"Fayette County, Georgia",113,13,2012
207,37.7,96204.0,19215.0,41442.0,20769.0,"Floyd County, Georgia",115,13,2012
208,37.0,177103.0,11804.0,87585.0,34742.0,"Forsyth County, Georgia",117,13,2012
209,40.0,22070.0,4541.0,32179.0,18441.0,"Franklin County, Georgia",119,13,2012
210,34.2,929535.0,151055.0,57664.0,37238.0,"Fulton County, Georgia",121,13,2012
211,42.9,28232.0,5671.0,37257.0,21290.0,"Gilmer County, Georgia",123,13,2012
212,39.4,3082.0,710.0,32346.0,17169.0,"Glascock County, Georgia",125,13,2012
213,40.0,79628.0,13842.0,49986.0,27446.0,"Glynn County, Georgia",127,13,2012
214,36.0,55192.0,10838.0,40661.0,18835.0,"Gordon County, Georgia",129,13,2012
215,38.2,25068.0,7109.0,32206.0,17528.0,"Grady County, Georgia",131,13,2012
216,46.4,15988.0,3553.0,40728.0,27229.0,"Greene County, Georgia",133,13,2012
217,33.8,810624.0,109870.0,61944.0,26442.0,"Gwinnett County, Georgia",135,13,2012
218,38.6,43038.0,7287.0,41894.0,19758.0,"Habersham County, Georgia",137,13,2012
219,34.5,180831.0,29747.0,52174.0,24201.0,"Hall County, Georgia",139,13,2012
220,42.1,9422.0,2435.0,22716.0,11225.0,"Hancock County, Georgia",141,13,2012
221,39.2,28627.0,6526.0,39227.0,19183.0,"Haralson County, Georgia",143,13,2012
222,42.3,31870.0,2639.0,68816.0,31858.0,"Harris County, Georgia",145,13,2012
223,42.8,25277.0,5743.0,35647.0,19854.0,"Hart County, Georgia",147,13,2012
224,39.4,11756.0,2927.0,39947.0,18655.0,"Heard County, Georgia",149,13,2012
225,35.5,203185.0,20765.0,62377.0,25411.0,"Henry County, Georgia",151,13,2012
226,34.4,140699.0,20184.0,56265.0,25570.0,"Houston County, Georgia",153,13,2012
227,37.2,9646.0,1868.0,38770.0,17808.0,"Irwin County, Georgia",155,13,2012
228,36.8,60268.0,9331.0,53393.0,22830.0,"Jackson County, Georgia",157,13,2012
229,37.7,13786.0,2758.0,43768.0,21854.0,"Jasper County, Georgia",159,13,2012
230,35.7,14972.0,3822.0,35203.0,17168.0,"Jeff Davis County, Georgia",161,13,2012
231,38.1,16817.0,4917.0,27612.0,15131.0,"Jefferson County, Georgia",163,13,2012
232,38.6,8477.0,2466.0,27039.0,17791.0,"Jenkins County, Georgia",165,13,2012
233,40.2,9981.0,1777.0,34521.0,16195.0,"Johnson County, Georgia",167,13,2012
234,39.1,28638.0,4021.0,53085.0,24123.0,"Jones County, Georgia",169,13,2012
235,38.2,18151.0,3381.0,39224.0,18657.0,"Lamar County, Georgia",171,13,2012
236,32.7,10066.0,2120.0,41867.0,18334.0,"Lanier County, Georgia",173,13,2012
237,38.0,48264.0,11089.0,35912.0,18936.0,"Laurens County, Georgia",175,13,2012
238,35.9,28449.0,3067.0,58400.0,25481.0,"Lee County, Georgia",177,13,2012
239,27.6,64663.0,10953.0,44295.0,20326.0,"Liberty County, Georgia",179,13,2012
240,45.2,7962.0,2040.0,34347.0,20438.0,"Lincoln County, Georgia",181,13,2012
241,30.2,14488.0,2951.0,40044.0,16310.0,"Long County, Georgia",183,13,2012
242,29.8,109730.0,24613.0,38348.0,19867.0,"Lowndes County, Georgia",185,13,2012
243,36.1,30040.0,4778.0,44595.0,20970.0,"Lumpkin County, Georgia",187,13,2012
244,38.5,21762.0,4375.0,38855.0,18105.0,"McDuffie County, Georgia",189,13,2012
245,43.5,14119.0,2073.0,39506.0,20764.0,"McIntosh County, Georgia",191,13,2012
246,38.9,14552.0,3563.0,30906.0,14060.0,"Macon County, Georgia",193,13,2012
247,38.8,27988.0,5285.0,41404.0,19232.0,"Madison County, Georgia",195,13,2012
248,41.2,8615.0,2229.0,33875.0,16590.0,"Marion County, Georgia",197,13,2012
249,41.6,21966.0,3714.0,37660.0,18999.0,"Meriwether County, Georgia",199,13,2012
250,41.2,6094.0,1281.0,32432.0,19415.0,"Miller County, Georgia",201,13,2012
251,37.2,23510.0,5528.0,32838.0,15912.0,"Mitchell County, Georgia",205,13,2012
252,40.7,26376.0,3601.0,47323.0,22659.0,"Monroe County, Georgia",207,13,2012
253,36.8,9054.0,1999.0,33569.0,16396.0,"Montgomery County, Georgia",209,13,2012
254,41.3,17919.0,2666.0,44908.0,25414.0,"Morgan County, Georgia",211,13,2012
255,36.5,39635.0,7776.0,36928.0,16821.0,"Murray County, Georgia",213,13,2012
256,33.4,191278.0,33547.0,41443.0,22761.0,"Muscogee County, Georgia",215,13,2012
257,34.6,100047.0,14405.0,51336.0,21393.0,"Newton County, Georgia",217,13,2012
258,39.1,32814.0,2774.0,77571.0,34034.0,"Oconee County, Georgia",219,13,2012
259,41.4,14745.0,2256.0,42428.0,19714.0,"Oglethorpe County, Georgia",221,13,2012
260,34.0,141846.0,14490.0,63190.0,24068.0,"Paulding County, Georgia",223,13,2012
261,33.9,27531.0,6670.0,41488.0,19034.0,"Peach County, Georgia",225,13,2012
262,41.7,29445.0,3429.0,50829.0,26833.0,"Pickens County, Georgia",227,13,2012
263,38.6,18631.0,3820.0,39326.0,18824.0,"Pierce County, Georgia",229,13,2012
264,38.3,17765.0,1916.0,56658.0,22151.0,"Pike County, Georgia",231,13,2012
265,36.9,41350.0,8804.0,38861.0,18688.0,"Polk County, Georgia",233,13,2012
266,43.3,11801.0,1936.0,34659.0,17218.0,"Pulaski County, Georgia",235,13,2012
267,44.8,21184.0,3184.0,40115.0,25834.0,"Putnam County, Georgia",237,13,2012
268,40.4,2542.0,618.0,32750.0,15175.0,"Quitman County, Georgia",239,13,2012
269,45.4,16297.0,3806.0,32995.0,21469.0,"Rabun County, Georgia",241,13,2012
270,39.2,7596.0,1813.0,32688.0,20081.0,"Randolph County, Georgia",243,13,2012
271,33.1,200337.0,46861.0,38952.0,20467.0,"Richmond County, Georgia",245,13,2012
272,37.2,85008.0,11667.0,54704.0,24057.0,"Rockdale County, Georgia",247,13,2012
273,37.7,4963.0,1061.0,40612.0,19526.0,"Schley County, Georgia",249,13,2012
274,39.7,14574.0,3537.0,34634.0,18008.0,"Screven County, Georgia",251,13,2012
275,43.7,8815.0,2214.0,28909.0,16866.0,"Seminole County, Georgia",253,13,2012
276,37.1,63979.0,13600.0,40655.0,19394.0,"Spalding County, Georgia",255,13,2012
277,40.5,26003.0,4667.0,37535.0,18209.0,"Stephens County, Georgia",257,13,2012
278,41.6,5991.0,1400.0,28222.0,14218.0,"Stewart County, Georgia",259,13,2012
279,34.2,32425.0,9359.0,33528.0,17881.0,"Sumter County, Georgia",261,13,2012
280,45.3,6772.0,1577.0,26750.0,16602.0,"Talbot County, Georgia",263,13,2012
281,43.4,1674.0,494.0,24390.0,14519.0,"Taliaferro County, Georgia",265,13,2012
282,36.2,25023.0,5325.0,36520.0,15942.0,"Tattnall County, Georgia",267,13,2012
283,40.3,8700.0,2454.0,28402.0,16286.0,"Taylor County, Georgia",269,13,2012
284,39.2,16312.0,4246.0,24469.0,13159.0,"Telfair County, Georgia",271,13,2012
285,40.4,9365.0,2633.0,32855.0,17102.0,"Terrell County, Georgia",273,13,2012
286,39.1,44715.0,12067.0,31471.0,19313.0,"Thomas County, Georgia",275,13,2012
287,34.4,40430.0,8907.0,37033.0,18928.0,"Tift County, Georgia",277,13,2012
288,35.7,27270.0,7196.0,31757.0,18433.0,"Toombs County, Georgia",279,13,2012
289,43.2,30641.0,6210.0,31970.0,18610.0,"Marion County, Alabama",093,01,2012
290,38.1,93070.0,18353.0,38649.0,20480.0,"Marshall County, Alabama",095,01,2012
291,36.6,412297.0,78568.0,42973.0,22581.0,"Mobile County, Alabama",097,01,2012
292,40.0,22993.0,5916.0,30996.0,16943.0,"Monroe County, Alabama",099,01,2012
293,34.7,229376.0,45028.0,44401.0,24765.0,"Montgomery County, Alabama",101,01,2012
294,38.7,119330.0,17733.0,45852.0,23809.0,"Morgan County, Alabama",103,01,2012
295,37.0,10525.0,2646.0,31008.0,14527.0,"Perry County, Alabama",105,01,2012
296,41.4,19646.0,5304.0,28762.0,17024.0,"Pickens County, Alabama",107,01,2012
297,31.3,32750.0,8353.0,31702.0,19380.0,"Pike County, Alabama",109,01,2012
298,40.7,22843.0,5145.0,35074.0,19817.0,"Randolph County, Alabama",111,01,2012
299,35.6,53938.0,11819.0,33591.0,18792.0,"Russell County, Alabama",113,01,2012
300,38.8,83530.0,12026.0,49652.0,23144.0,"St. Clair County, Alabama",115,01,2012
301,36.9,195237.0,14842.0,69379.0,34081.0,"Shelby County, Alabama",117,01,2012
302,37.1,13669.0,5056.0,22655.0,13951.0,"Sumter County, Alabama",119,01,2012
303,39.4,82194.0,18030.0,35209.0,18744.0,"Talladega County, Alabama",121,01,2012
304,41.8,41534.0,7983.0,38611.0,21609.0,"Tallapoosa County, Alabama",123,01,2012
305,31.4,194254.0,35496.0,43996.0,22487.0,"Tuscaloosa County, Alabama",125,01,2012
306,41.5,67016.0,13072.0,37408.0,20689.0,"Walker County, Alabama",127,01,2012
307,39.5,17407.0,2935.0,42256.0,20797.0,"Washington County, Alabama",129,01,2012
308,38.8,11706.0,4493.0,24212.0,13163.0,"Wilcox County, Alabama",131,01,2012
309,43.1,24432.0,5788.0,32830.0,19099.0,"Winston County, Alabama",133,01,2012
