,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Name,county,state,census_year
110,33.8,193995.0,38749.0,41441.0,18778.0,"Yuma County, Arizona",027,04,2011
111,41.7,19146.0,3395.0,38986.0,22220.0,"Arkansas County, Arkansas",001,05,2011
112,39.1,21966.0,3874.0,35657.0,19264.0,"Ashley County, Arkansas",003,05,2011
113,50.4,41527.0,6533.0,35589.0,21968.0,"Baxter County, Arkansas",005,05,2011
114,34.5,216314.0,25069.0,52159.0,25934.0,"Benton County, Arkansas",007,05,2011
115,41.2,36908.0,5711.0,37703.0,21803.0,"Boone County, Arkansas",009,05,2011
116,39.7,11580.0,2897.0,32337.0,19283.0,"Bradley County, Arkansas",011,05,2011
117,40.4,5417.0,522.0,30625.0,15998.0,"Calhoun County, Arkansas",013,05,2011
118,43.6,27145.0,4530.0,36031.0,20320.0,"Carroll County, Arkansas",015,05,2011
119,42.5,11947.0,3606.0,23954.0,15593.0,"Chicot County, Arkansas",017,05,2011
120,33.1,23066.0,4671.0,32998.0,18090.0,"Clark County, Arkansas",019,05,2011
121,42.8,16136.0,2848.0,31135.0,18494.0,"Clay County, Arkansas",021,05,2011
122,46.2,25788.0,4220.0,38510.0,21614.0,"Cleburne County, Arkansas",023,05,2011
123,39.5,8738.0,1549.0,34292.0,19269.0,"Cleveland County, Arkansas",025,05,2011
124,36.6,24607.0,5737.0,36163.0,20146.0,"Columbia County, Arkansas",027,05,2011
125,40.0,21164.0,4577.0,31890.0,20202.0,"Conway County, Arkansas",029,05,2011
126,33.2,95034.0,18570.0,40221.0,22505.0,"Craighead County, Arkansas",031,05,2011
127,37.7,61336.0,10708.0,40409.0,18732.0,"Crawford County, Arkansas",033,05,2011
128,33.7,50701.0,13982.0,35264.0,19007.0,"Crittenden County, Arkansas",035,05,2011
129,39.0,17992.0,2964.0,38432.0,18179.0,"Cross County, Arkansas",037,05,2011
130,43.4,8200.0,1404.0,30011.0,16704.0,"Dallas County, Arkansas",039,05,2011
131,38.8,13131.0,3100.0,30786.0,19320.0,"Desha County, Arkansas",041,05,2011
132,37.3,18499.0,4407.0,32038.0,18220.0,"Drew County, Arkansas",043,05,2011
133,31.5,111058.0,16286.0,47649.0,23344.0,"Faulkner County, Arkansas",045,05,2011
134,41.0,18157.0,3594.0,34819.0,18810.0,"Franklin County, Arkansas",047,05,2011
135,47.0,12301.0,2350.0,33281.0,18149.0,"Fulton County, Arkansas",049,05,2011
136,44.3,95914.0,17399.0,38210.0,22955.0,"Garland County, Arkansas",051,05,2011
137,39.7,17767.0,1531.0,50927.0,22590.0,"Grant County, Arkansas",053,05,2011
138,37.6,41764.0,6456.0,39090.0,19262.0,"Greene County, Arkansas",055,05,2011
139,38.3,22658.0,5024.0,34885.0,17822.0,"Hempstead County, Arkansas",057,05,2011
140,39.5,32797.0,4194.0,38188.0,18378.0,"Hot Spring County, Arkansas",059,05,2011
141,38.8,13786.0,3061.0,37146.0,18415.0,"Howard County, Arkansas",061,05,2011
142,38.3,36279.0,7542.0,34878.0,19927.0,"Independence County, Arkansas",063,05,2011
143,46.6,13600.0,2289.0,31865.0,18081.0,"Izard County, Arkansas",065,05,2011
144,40.8,17969.0,3931.0,31352.0,15833.0,"Jackson County, Arkansas",067,05,2011
145,36.7,77693.0,16550.0,37682.0,19080.0,"Jefferson County, Arkansas",069,05,2011
146,37.3,25408.0,4892.0,31400.0,18541.0,"Johnson County, Arkansas",071,05,2011
147,43.0,7691.0,1623.0,30152.0,17464.0,"Lafayette County, Arkansas",073,05,2011
148,39.0,17336.0,3876.0,32337.0,15506.0,"Lawrence County, Arkansas",075,05,2011
149,41.0,10563.0,2633.0,25270.0,12615.0,"Lee County, Arkansas",077,05,2011
150,36.2,14141.0,2649.0,31480.0,15183.0,"Lincoln County, Arkansas",079,05,2011
151,42.1,13113.0,2145.0,38564.0,20258.0,"Little River County, Arkansas",081,05,2011
152,41.3,22502.0,3435.0,38447.0,19464.0,"Logan County, Arkansas",083,05,2011
153,35.4,67189.0,8881.0,51096.0,22725.0,"Lonoke County, Arkansas",085,05,2011
154,39.6,15626.0,3213.0,35579.0,18199.0,"Madison County, Arkansas",087,05,2011
155,49.7,16744.0,2817.0,34063.0,19508.0,"Marion County, Arkansas",089,05,2011
156,37.7,43266.0,8529.0,40200.0,20013.0,"Miller County, Arkansas",091,05,2011
157,34.6,46608.0,11905.0,34267.0,18125.0,"Mississippi County, Arkansas",093,05,2011
158,43.3,8322.0,2080.0,28306.0,17074.0,"Monroe County, Arkansas",095,05,2011
159,46.2,9492.0,1890.0,34934.0,20417.0,"Montgomery County, Arkansas",097,05,2011
160,39.6,9078.0,2056.0,38006.0,20523.0,"Nevada County, Arkansas",099,05,2011
161,46.0,8353.0,1786.0,29702.0,16768.0,"Newton County, Arkansas",101,05,2011
162,42.4,26137.0,5355.0,33008.0,19079.0,"Ouachita County, Arkansas",103,05,2011
163,42.1,10450.0,1473.0,42514.0,20257.0,"Perry County, Arkansas",105,05,2011
164,36.4,22055.0,6875.0,28225.0,15948.0,"Phillips County, Arkansas",107,05,2011
165,38.8,11288.0,2145.0,32457.0,17596.0,"Pike County, Arkansas",109,05,2011
166,39.2,24622.0,6271.0,31939.0,17014.0,"Poinsett County, Arkansas",111,05,2011
167,43.2,20524.0,4095.0,32395.0,18327.0,"Polk County, Arkansas",113,05,2011
168,35.4,61166.0,11185.0,40325.0,20118.0,"Pope County, Arkansas",115,05,2011
169,44.2,8768.0,1485.0,36194.0,18704.0,"Prairie County, Arkansas",117,05,2011
170,35.9,379981.0,62503.0,45897.0,27666.0,"Pulaski County, Arkansas",119,05,2011
171,41.5,18015.0,3490.0,33072.0,18995.0,"Randolph County, Arkansas",121,05,2011
172,36.9,28195.0,7147.0,26360.0,13834.0,"St. Francis County, Arkansas",123,05,2011
173,38.4,105033.0,9375.0,52982.0,25417.0,"Saline County, Arkansas",125,05,2011
174,40.3,11232.0,2504.0,38910.0,17697.0,"Scott County, Arkansas",127,05,2011
175,46.5,8192.0,1789.0,29384.0,15053.0,"Searcy County, Arkansas",129,05,2011
176,36.6,124961.0,24004.0,40680.0,23175.0,"Sebastian County, Arkansas",131,05,2011
177,34.3,16841.0,3544.0,35289.0,15698.0,"Sevier County, Arkansas",133,05,2011
178,46.4,17386.0,4119.0,29590.0,16146.0,"Sharp County, Arkansas",135,05,2011
179,46.7,12395.0,2736.0,31364.0,17190.0,"Stone County, Arkansas",137,05,2011
180,39.8,41879.0,9027.0,37794.0,21393.0,"Union County, Arkansas",139,05,2011
181,46.3,17255.0,4207.0,32906.0,18341.0,"Van Buren County, Arkansas",141,05,2011
182,30.8,200621.0,36544.0,41474.0,23109.0,"Washington County, Arkansas",143,05,2011
183,36.1,76041.0,11792.0,41618.0,21327.0,"White County, Arkansas",145,05,2011
184,43.4,7379.0,1665.0,27047.0,19167.0,"Woodruff County, Arkansas",147,05,2011
185,38.1,21995.0,4001.0,37477.0,17367.0,"Yell County, Arkansas",149,05,2011
186,36.4,1494876.0,173156.0,70821.0,34937.0,"Alameda County, California",001,06,2011
187,40.4,1167.0,170.0,59018.0,29576.0,"Alpine County, California",003,06,2011
188,48.0,38244.0,3372.0,56180.0,28030.0,"Amador County, California",005,06,2011
189,37.2,219309.0,42283.0,42971.0,23431.0,"Butte County, California",007,06,2011
190,49.0,45794.0,3751.0,55256.0,28667.0,"Calaveras County, California",009,06,2011
191,33.5,21297.0,3029.0,49558.0,21271.0,"Colusa County, California",011,06,2011
192,38.3,1037817.0,101562.0,79135.0,38141.0,"Contra Costa County, California",013,06,2011
193,38.9,28561.0,5313.0,37588.0,19247.0,"Del Norte County, California",015,06,2011
194,43.1,179878.0,15010.0,68815.0,34385.0,"El Dorado County, California",017,06,2011
195,30.6,920623.0,211140.0,46903.0,20638.0,"Fresno County, California",019,06,2011
196,35.3,28027.0,5166.0,43239.0,21254.0,"Glenn County, California",021,06,2011
197,37.3,133585.0,23833.0,40376.0,24209.0,"Humboldt County, California",023,06,2011
198,31.8,171343.0,37463.0,39402.0,16593.0,"Imperial County, California",025,06,2011
199,45.1,18457.0,2127.0,49571.0,27532.0,"Inyo County, California",027,06,2011
200,30.6,829254.0,169635.0,48021.0,20167.0,"Kern County, California",029,06,2011
201,31.0,152335.0,26042.0,48838.0,18296.0,"Kings County, California",031,06,2011
202,44.3,64392.0,13543.0,39525.0,22238.0,"Lake County, California",033,06,2011
203,37.0,35001.0,3562.0,52484.0,19339.0,"Lassen County, California",035,06,2011
204,34.6,9787747.0,1566066.0,56266.0,27954.0,"Los Angeles County, California",037,06,2011
205,33.2,149611.0,27777.0,47724.0,18817.0,"Madera County, California",039,06,2011
206,44.3,250666.0,17502.0,89605.0,54605.0,"Marin County, California",041,06,2011
207,48.4,18290.0,2611.0,49174.0,27209.0,"Mariposa County, California",043,06,2011
208,41.4,87525.0,15298.0,44527.0,23585.0,"Mendocino County, California",045,06,2011
209,29.5,253606.0,57461.0,43945.0,18304.0,"Merced County, California",047,06,2011
210,46.5,9587.0,1816.0,35402.0,20769.0,"Modoc County, California",049,06,2011
211,36.5,14016.0,1554.0,60469.0,28789.0,"Mono County, California",051,06,2011
212,32.8,411385.0,59315.0,59737.0,25508.0,"Monterey County, California",053,06,2011
213,39.5,135377.0,12906.0,68641.0,35309.0,"Napa County, California",055,06,2011
214,47.3,98392.0,10072.0,58077.0,31607.0,"Nevada County, California",057,06,2011
215,36.0,2989948.0,320473.0,75762.0,34416.0,"Orange County, California",059,06,2011
216,40.0,343554.0,24576.0,74645.0,35583.0,"Placer County, California",061,06,2011
217,49.0,20192.0,2680.0,44151.0,28104.0,"Plumas County, California",063,06,2011
218,33.5,2154844.0,301763.0,58365.0,24516.0,"Riverside County, California",065,06,2011
219,34.7,1408480.0,205715.0,56553.0,27180.0,"Sacramento County, California",067,06,2011
220,33.9,54873.0,6179.0,65570.0,26300.0,"San Benito County, California",069,06,2011
221,31.4,2023452.0,317059.0,55853.0,21932.0,"San Bernardino County, California",071,06,2011
222,34.6,3060849.0,387565.0,63857.0,30955.0,"San Diego County, California",073,06,2011
223,38.4,797983.0,96801.0,72947.0,46777.0,"San Francisco County, California",075,06,2011
224,32.5,680277.0,110748.0,53764.0,22857.0,"San Joaquin County, California",077,06,2011
225,39.1,267871.0,33330.0,58630.0,30204.0,"San Luis Obispo County, California",079,06,2011
226,39.2,711622.0,48891.0,87633.0,45346.0,"San Mateo County, California",081,06,2011
227,33.4,419793.0,57170.0,61896.0,30330.0,"Santa Barbara County, California",083,06,2011
228,36.0,1762754.0,160396.0,89064.0,40698.0,"Santa Clara County, California",085,06,2011
229,36.7,259402.0,34382.0,66030.0,32975.0,"Santa Cruz County, California",087,06,2011
230,41.6,177231.0,30023.0,44058.0,23691.0,"Shasta County, California",089,06,2011
231,51.5,3277.0,540.0,50308.0,26137.0,"Sierra County, California",091,06,2011
232,46.9,44687.0,8085.0,37865.0,22335.0,"Siskiyou County, California",093,06,2011
233,36.7,411620.0,42525.0,69914.0,29367.0,"Solano County, California",095,06,2011
234,39.7,478551.0,50592.0,64343.0,33119.0,"Sonoma County, California",097,06,2011
235,32.6,512469.0,91291.0,50671.0,21820.0,"Stanislaus County, California",099,06,2011
236,34.4,94192.0,14125.0,50010.0,22464.0,"Sutter County, California",101,06,2011
237,39.4,62985.0,12796.0,38753.0,20689.0,"Tehama County, California",103,06,2011
238,49.3,13711.0,2366.0,37672.0,22551.0,"Trinity County, California",105,06,2011
239,29.5,436234.0,102165.0,43550.0,17986.0,"Tulare County, California",107,06,2011
240,47.2,55736.0,6850.0,47359.0,26084.0,"Tuolumne County, California",109,06,2011
241,36.2,815745.0,79964.0,76728.0,32740.0,"Ventura County, California",111,06,2011
242,30.1,198889.0,35674.0,57920.0,28631.0,"Yolo County, California",113,06,2011
243,31.7,71817.0,14222.0,46617.0,20046.0,"Yuba County, California",115,06,2011
244,32.2,434295.0,60147.0,56089.0,24384.0,"Adams County, Colorado",001,08,2011
245,32.0,15395.0,3103.0,38299.0,20429.0,"Alamosa County, Colorado",003,08,2011
246,35.6,563508.0,66319.0,59937.0,32482.0,"Arapahoe County, Colorado",005,08,2011
247,47.1,12152.0,927.0,60170.0,29361.0,"Archuleta County, Colorado",007,08,2011
248,47.2,3807.0,644.0,37111.0,21322.0,"Baca County, Colorado",009,08,2011
249,38.0,6164.0,944.0,35667.0,15390.0,"Bent County, Colorado",011,08,2011
250,35.5,293205.0,37119.0,66479.0,37720.0,"Boulder County, Colorado",013,08,2011
251,36.6,54592.0,3112.0,76531.0,36783.0,"Broomfield County, Colorado",014,08,2011
252,46.8,17707.0,1583.0,43684.0,26795.0,"Chaffee County, Colorado",015,08,2011
253,40.6,2247.0,197.0,47188.0,22877.0,"Cheyenne County, Colorado",017,08,2011
254,45.2,9083.0,548.0,62756.0,35345.0,"Clear Creek County, Colorado",019,08,2011
255,38.4,8228.0,1234.0,34435.0,18094.0,"Conejos County, Colorado",021,08,2011
256,46.8,3556.0,784.0,25949.0,18622.0,"Costilla County, Colorado",023,08,2011
257,39.6,5866.0,664.0,40636.0,17746.0,"Crowley County, Colorado",025,08,2011
258,52.7,3853.0,439.0,43358.0,28008.0,"Custer County, Colorado",027,08,2011
259,45.7,30666.0,4184.0,41856.0,23495.0,"Delta County, Colorado",029,08,2011
260,33.7,590507.0,108849.0,47499.0,32051.0,"Denver County, Colorado",031,08,2011
261,43.7,2043.0,252.0,44077.0,22729.0,"Dolores County, Colorado",033,08,2011
262,36.2,280643.0,9663.0,101193.0,43461.0,"Douglas County, Colorado",035,08,2011
263,33.6,51457.0,5266.0,70914.0,38174.0,"Eagle County, Colorado",037,08,2011
264,42.3,22859.0,1315.0,79367.0,34527.0,"Elbert County, Colorado",039,08,2011
265,34.2,611377.0,69255.0,57079.0,28624.0,"El Paso County, Colorado",041,08,2011
266,42.9,47040.0,5674.0,38979.0,19657.0,"Fremont County, Colorado",043,08,2011
267,34.2,55696.0,5759.0,63929.0,27901.0,"Garfield County, Colorado",045,08,2011
268,44.7,5241.0,508.0,59394.0,33439.0,"Gilpin County, Colorado",047,08,2011
269,41.1,14634.0,1261.0,64281.0,30519.0,"Grand County, Colorado",049,08,2011
270,33.5,15274.0,1949.0,50073.0,28862.0,"Gunnison County, Colorado",051,08,2011
271,54.9,731.0,27.0,77321.0,38528.0,"Hinsdale County, Colorado",053,08,2011
272,50.8,6829.0,1340.0,29737.0,22167.0,"Huerfano County, Colorado",055,08,2011
273,45.8,1494.0,221.0,48571.0,24466.0,"Jackson County, Colorado",057,08,2011
274,40.0,532243.0,44489.0,67827.0,35587.0,"Jefferson County, Colorado",059,08,2011
275,43.2,1728.0,223.0,41542.0,24098.0,"Kiowa County, Colorado",061,08,2011
276,38.7,8178.0,843.0,43194.0,21674.0,"Kit Carson County, Colorado",063,08,2011
277,34.5,7010.0,1524.0,40543.0,21063.0,"Lake County, Colorado",065,08,2011
278,38.1,50820.0,5172.0,56910.0,30592.0,"La Plata County, Colorado",067,08,2011
279,35.1,296107.0,38585.0,57215.0,30276.0,"Larimer County, Colorado",069,08,2011
280,43.6,15549.0,2727.0,40617.0,22357.0,"Las Animas County, Colorado",071,08,2011
281,39.9,5462.0,452.0,43375.0,20579.0,"Lincoln County, Colorado",073,08,2011
282,38.1,22417.0,3219.0,42324.0,23601.0,"Logan County, Colorado",075,08,2011
283,37.9,144766.0,18052.0,52986.0,27680.0,"Mesa County, Colorado",077,08,2011
284,58.5,723.0,51.0,54375.0,50502.0,"Mineral County, Colorado",079,08,2011
285,36.4,13586.0,1780.0,50758.0,23810.0,"Moffat County, Colorado",081,08,2011
286,42.5,25372.0,4218.0,45623.0,25612.0,"Montezuma County, Colorado",083,08,2011
287,42.0,40812.0,5096.0,47479.0,23498.0,"Montrose County, Colorado",085,08,2011
288,36.2,27943.0,4058.0,42792.0,19753.0,"Morgan County, Colorado",087,08,2011
289,40.4,18795.0,4650.0,31246.0,17396.0,"Otero County, Colorado",089,08,2011
290,47.4,4371.0,315.0,61935.0,31329.0,"Ouray County, Colorado",091,08,2011
291,46.2,16259.0,1043.0,61284.0,30908.0,"Park County, Colorado",093,08,2011
292,42.1,4391.0,518.0,44717.0,20995.0,"Phillips County, Colorado",095,08,2011
293,42.6,16709.0,1605.0,68242.0,57179.0,"Pitkin County, Colorado",097,08,2011
294,35.8,12615.0,2503.0,34513.0,19337.0,"Prowers County, Colorado",099,08,2011
295,38.6,157946.0,27229.0,41273.0,22056.0,"Pueblo County, Colorado",101,08,2011
296,38.2,6616.0,731.0,63125.0,27771.0,"Rio Blanco County, Colorado",103,08,2011
297,41.2,11913.0,2005.0,37885.0,18762.0,"Rio Grande County, Colorado",105,08,2011
298,39.0,23201.0,1602.0,64230.0,34435.0,"Routt County, Colorado",107,08,2011
299,43.1,6165.0,1542.0,33672.0,20194.0,"Saguache County, Colorado",109,08,2011
300,39.3,801.0,190.0,36378.0,25839.0,"San Juan County, Colorado",111,08,2011
301,38.6,7383.0,531.0,66789.0,44490.0,"San Miguel County, Colorado",113,08,2011
302,50.4,2390.0,350.0,36797.0,23515.0,"Sedgwick County, Colorado",115,08,2011
303,36.3,27496.0,2759.0,67915.0,35218.0,"Summit County, Colorado",117,08,2011
304,46.6,23035.0,1705.0,57931.0,28569.0,"Teller County, Colorado",119,08,2011
305,44.2,4709.0,540.0,43945.0,24814.0,"Washington County, Colorado",121,08,2011
306,32.9,248441.0,33351.0,55825.0,25233.0,"Weld County, Colorado",123,08,2011
307,36.2,9960.0,782.0,44991.0,21825.0,"Yuma County, Colorado",125,08,2011
