,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Name,county,state,census_year
94,42.5,643.0,35.0,72500.0,33159.0,"Yakutat City and Borough, Alaska",282,02,2015
95,35.0,5644.0,1252.0,38491.0,20698.0,"Yukon-Koyukuk Census Area, Alaska",290,02,2015
96,33.4,72124.0,25852.0,31757.0,13011.0,"Apache County, Arizona",001,04,2015
97,40.0,129647.0,21102.0,45075.0,23506.0,"Cochise County, Arizona",003,04,2015
98,30.8,136701.0,28824.0,50234.0,24308.0,"Coconino County, Arizona",005,04,2015
99,48.6,53165.0,11839.0,39751.0,20583.0,"Gila County, Arizona",007,04,2015
100,32.0,37407.0,7446.0,45964.0,17481.0,"Graham County, Arizona",009,04,2015
101,33.0,9023.0,1215.0,51628.0,21994.0,"Greenlee County, Arizona",011,04,2015
102,54.8,20335.0,3824.0,34466.0,20439.0,"La Paz County, Arizona",012,04,2015
103,35.6,4018143.0,673527.0,54229.0,27832.0,"Maricopa County, Arizona",013,04,2015
104,49.2,203362.0,38874.0,38488.0,20974.0,"Mohave County, Arizona",015,04,2015
105,35.7,107656.0,32141.0,35921.0,16486.0,"Navajo County, Arizona",017,04,2015
106,38.0,998537.0,187250.0,46162.0,25729.0,"Pima County, Arizona",019,04,2015
107,37.6,389772.0,63201.0,49477.0,21130.0,"Pinal County, Arizona",021,04,2015
108,36.5,47073.0,10970.0,40140.0,17795.0,"Santa Cruz County, Arizona",023,04,2015
109,51.3,215996.0,34117.0,44748.0,25418.0,"Yavapai County, Arizona",025,04,2015
110,33.8,202987.0,40508.0,40743.0,19102.0,"Yuma County, Arizona",027,04,2015
111,41.4,18731.0,3705.0,36411.0,22473.0,"Arkansas County, Arkansas",001,05,2015
112,41.4,21229.0,4352.0,34263.0,19891.0,"Ashley County, Arkansas",003,05,2015
113,51.5,41040.0,6452.0,35396.0,22475.0,"Baxter County, Arkansas",005,05,2015
114,35.0,238198.0,28804.0,56239.0,27934.0,"Benton County, Arkansas",007,05,2015
115,41.4,37227.0,6465.0,39251.0,21946.0,"Boone County, Arkansas",009,05,2015
116,40.6,11206.0,3218.0,33701.0,20252.0,"Bradley County, Arkansas",011,05,2015
117,44.9,5245.0,907.0,36899.0,20537.0,"Calhoun County, Arkansas",013,05,2015
118,44.2,27635.0,5001.0,36897.0,20195.0,"Carroll County, Arkansas",015,05,2015
119,43.4,11353.0,3385.0,28913.0,19053.0,"Chicot County, Arkansas",017,05,2015
120,34.0,22751.0,4716.0,35031.0,19555.0,"Clark County, Arkansas",019,05,2015
121,43.8,15400.0,3324.0,32552.0,19166.0,"Clay County, Arkansas",021,05,2015
122,47.1,25711.0,3676.0,42905.0,24912.0,"Cleburne County, Arkansas",023,05,2015
123,42.4,8510.0,1751.0,43158.0,21905.0,"Cleveland County, Arkansas",025,05,2015
124,36.0,24327.0,5823.0,36619.0,20045.0,"Columbia County, Arkansas",027,05,2015
125,40.7,21110.0,4709.0,37732.0,21897.0,"Conway County, Arkansas",029,05,2015
126,33.5,101409.0,19715.0,42475.0,23091.0,"Craighead County, Arkansas",031,05,2015
127,38.8,61748.0,11304.0,41268.0,20849.0,"Crawford County, Arkansas",033,05,2015
128,34.6,49765.0,11802.0,38004.0,19682.0,"Crittenden County, Arkansas",035,05,2015
129,40.1,17467.0,3461.0,38103.0,19543.0,"Cross County, Arkansas",037,05,2015
130,43.4,7868.0,1141.0,34084.0,17868.0,"Dallas County, Arkansas",039,05,2015
131,39.4,12379.0,4029.0,27197.0,17788.0,"Desha County, Arkansas",041,05,2015
132,37.5,18740.0,5023.0,32819.0,17481.0,"Drew County, Arkansas",043,05,2015
133,31.6,119343.0,17768.0,51223.0,24603.0,"Faulkner County, Arkansas",045,05,2015
134,40.4,17866.0,3854.0,39285.0,19550.0,"Franklin County, Arkansas",047,05,2015
135,48.0,12224.0,2383.0,37066.0,19163.0,"Fulton County, Arkansas",049,05,2015
136,44.1,96954.0,19802.0,38733.0,24070.0,"Garland County, Arkansas",051,05,2015
137,39.6,18054.0,2134.0,46171.0,23686.0,"Grant County, Arkansas",053,05,2015
138,38.3,43382.0,7572.0,41286.0,20689.0,"Greene County, Arkansas",055,05,2015
139,39.1,22336.0,5940.0,32122.0,17049.0,"Hempstead County, Arkansas",057,05,2015
140,40.9,33316.0,5975.0,40000.0,18956.0,"Hot Spring County, Arkansas",059,05,2015
141,38.6,13555.0,2910.0,34229.0,21273.0,"Howard County, Arkansas",061,05,2015
142,38.7,36952.0,7783.0,36265.0,20242.0,"Independence County, Arkansas",063,05,2015
143,48.1,13480.0,2663.0,32630.0,18995.0,"Izard County, Arkansas",065,05,2015
144,41.0,17597.0,3819.0,31261.0,17797.0,"Jackson County, Arkansas",067,05,2015
145,38.5,73548.0,17205.0,36747.0,19885.0,"Jefferson County, Arkansas",069,05,2015
146,38.1,25930.0,5574.0,34139.0,19341.0,"Johnson County, Arkansas",071,05,2015
147,45.0,7270.0,1731.0,31194.0,20904.0,"Lafayette County, Arkansas",073,05,2015
148,41.1,17029.0,3899.0,32379.0,17312.0,"Lawrence County, Arkansas",075,05,2015
149,40.6,9966.0,2304.0,28393.0,14298.0,"Lee County, Arkansas",077,05,2015
150,37.5,14062.0,2257.0,32580.0,14377.0,"Lincoln County, Arkansas",079,05,2015
151,41.7,12720.0,2402.0,36205.0,19858.0,"Little River County, Arkansas",081,05,2015
152,42.8,22001.0,4158.0,35325.0,20011.0,"Logan County, Arkansas",083,05,2015
153,35.5,70691.0,8697.0,53631.0,23555.0,"Lonoke County, Arkansas",085,05,2015
154,41.8,15702.0,3183.0,37691.0,20693.0,"Madison County, Arkansas",087,05,2015
155,51.3,16458.0,3064.0,34195.0,17779.0,"Marion County, Arkansas",089,05,2015
156,37.8,43652.0,8594.0,40317.0,21104.0,"Miller County, Arkansas",091,05,2015
157,35.6,44864.0,11781.0,34612.0,19073.0,"Mississippi County, Arkansas",093,05,2015
158,45.2,7713.0,2501.0,27647.0,17470.0,"Monroe County, Arkansas",095,05,2015
159,48.5,9197.0,1620.0,33037.0,19975.0,"Montgomery County, Arkansas",097,05,2015
160,41.8,8793.0,2424.0,30691.0,17277.0,"Nevada County, Arkansas",099,05,2015
161,47.7,8052.0,1637.0,34536.0,18038.0,"Newton County, Arkansas",101,05,2015
162,42.7,25044.0,5948.0,31293.0,19810.0,"Ouachita County, Arkansas",103,05,2015
163,43.1,10300.0,1624.0,42346.0,22328.0,"Perry County, Arkansas",105,05,2015
164,37.8,20391.0,6882.0,26844.0,16700.0,"Phillips County, Arkansas",107,05,2015
165,41.4,11087.0,2199.0,33097.0,19294.0,"Pike County, Arkansas",109,05,2015
166,40.2,24210.0,5416.0,33070.0,17202.0,"Poinsett County, Arkansas",111,05,2015
167,43.1,20364.0,4878.0,33702.0,19004.0,"Polk County, Arkansas",113,05,2015
168,35.2,62830.0,11818.0,39810.0,20047.0,"Pope County, Arkansas",115,05,2015
169,45.4,8402.0,1766.0,35833.0,19329.0,"Prairie County, Arkansas",117,05,2015
170,36.4,390463.0,67908.0,46140.0,27708.0,"Pulaski County, Arkansas",119,05,2015
171,42.9,17695.0,3651.0,34044.0,19011.0,"Randolph County, Arkansas",121,05,2015
172,37.5,27345.0,5857.0,32105.0,15971.0,"St. Francis County, Arkansas",123,05,2015
173,38.7,113833.0,10176.0,55817.0,26050.0,"Saline County, Arkansas",125,05,2015
174,41.3,10870.0,2165.0,37321.0,17833.0,"Scott County, Arkansas",127,05,2015
175,47.0,7965.0,1855.0,33083.0,18533.0,"Searcy County, Arkansas",129,05,2015
176,36.9,127273.0,28975.0,38575.0,23182.0,"Sebastian County, Arkansas",131,05,2015
177,34.9,17268.0,3755.0,36579.0,17371.0,"Sevier County, Arkansas",133,05,2015
178,47.2,17055.0,3944.0,30691.0,16848.0,"Sharp County, Arkansas",135,05,2015
179,48.5,12512.0,3042.0,29264.0,18944.0,"Stone County, Arkansas",137,05,2015
180,39.7,40633.0,8172.0,38678.0,21779.0,"Union County, Arkansas",139,05,2015
181,47.1,17002.0,3574.0,32312.0,19047.0,"Van Buren County, Arkansas",141,05,2015
182,31.2,216432.0,41846.0,43524.0,24638.0,"Washington County, Arkansas",143,05,2015
183,36.2,78660.0,14175.0,42554.0,22547.0,"White County, Arkansas",145,05,2015
184,43.9,6983.0,1612.0,28993.0,18377.0,"Woodruff County, Arkansas",147,05,2015
185,39.1,21835.0,4009.0,37804.0,18288.0,"Yell County, Arkansas",149,05,2015
186,37.1,1584983.0,194639.0,75619.0,37285.0,"Alameda County, California",001,06,2015
187,43.6,1131.0,195.0,52917.0,21415.0,"Alpine County, California",003,06,2015
188,50.0,36995.0,4191.0,54171.0,27473.0,"Amador County, California",005,06,2015
189,36.8,222564.0,47532.0,43444.0,24259.0,"Butte County, California",007,06,2015
190,50.7,44767.0,5590.0,53233.0,29553.0,"Calaveras County, California",009,06,2015
191,34.0,21396.0,3171.0,52168.0,21897.0,"Colusa County, California",011,06,2015
192,38.8,1096068.0,117915.0,80185.0,39313.0,"Contra Costa County, California",013,06,2015
193,38.8,27788.0,5207.0,40847.0,19560.0,"Del Norte County, California",015,06,2015
194,44.9,182093.0,18831.0,69584.0,35588.0,"El Dorado County, California",017,06,2015
195,31.4,956749.0,252187.0,45233.0,20408.0,"Fresno County, California",019,06,2015
196,37.2,28029.0,5721.0,39349.0,21313.0,"Glenn County, California",021,06,2015
197,37.4,135034.0,28158.0,42197.0,23367.0,"Humboldt County, California",023,06,2015
198,32.2,178206.0,40114.0,41079.0,16143.0,"Imperial County, California",025,06,2015
199,45.7,18373.0,2019.0,45955.0,27850.0,"Inyo County, California",027,06,2015
200,31.1,865736.0,195744.0,49026.0,20644.0,"Kern County, California",029,06,2015
201,31.4,150998.0,29900.0,46481.0,18707.0,"Kings County, California",031,06,2015
202,45.5,64158.0,15597.0,35578.0,21407.0,"Lake County, California",033,06,2015
203,37.0,32645.0,3563.0,51555.0,19274.0,"Lassen County, California",035,06,2015
204,35.6,10038388.0,1800265.0,56196.0,28337.0,"Los Angeles County, California",037,06,2015
205,33.5,153187.0,33968.0,45073.0,17970.0,"Madera County, California",039,06,2015
206,45.4,258349.0,20964.0,93257.0,60236.0,"Marin County, California",041,06,2015
207,50.6,17789.0,2651.0,47681.0,28316.0,"Mariposa County, California",043,06,2015
208,42.2,87544.0,17527.0,42980.0,24059.0,"Mendocino County, California",045,06,2015
209,30.4,263885.0,67417.0,42462.0,18204.0,"Merced County, California",047,06,2015
210,47.8,9184.0,1673.0,37860.0,21001.0,"Modoc County, California",049,06,2015
211,38.5,14146.0,684.0,56944.0,29437.0,"Mono County, California",051,06,2015
212,33.5,428441.0,69475.0,58783.0,24994.0,"Monterey County, California",053,06,2015
213,40.3,140295.0,14020.0,71379.0,36475.0,"Napa County, California",055,06,2015
214,49.0,98570.0,12367.0,56521.0,32442.0,"Nevada County, California",057,06,2015
215,37.1,3116069.0,395483.0,76509.0,34817.0,"Orange County, California",059,06,2015
216,41.0,366280.0,32427.0,73948.0,36022.0,"Placer County, California",061,06,2015
217,51.3,18966.0,2687.0,47333.0,30842.0,"Plumas County, California",063,06,2015
218,34.5,2298032.0,379985.0,56603.0,23783.0,"Riverside County, California",065,06,2015
219,35.5,1465832.0,262251.0,55987.0,27315.0,"Sacramento County, California",067,06,2015
220,35.0,57557.0,6202.0,71077.0,27239.0,"San Benito County, California",069,06,2015
221,32.5,2094769.0,397766.0,53433.0,21352.0,"San Bernardino County, California",071,06,2015
222,35.1,3223096.0,454876.0,64309.0,31266.0,"San Diego County, California",073,06,2015
223,38.5,840763.0,109524.0,81294.0,52220.0,"San Francisco County, California",075,06,2015
224,33.5,708554.0,129390.0,53274.0,22645.0,"San Joaquin County, California",077,06,2015
225,39.3,276517.0,38630.0,60691.0,31060.0,"San Luis Obispo County, California",079,06,2015
226,39.5,748731.0,59232.0,93623.0,48278.0,"San Mateo County, California",081,06,2015
227,33.6,435850.0,68017.0,63985.0,30589.0,"Santa Barbara County, California",083,06,2015
228,36.8,1868149.0,175690.0,96310.0,43880.0,"Santa Clara County, California",085,06,2015
229,37.0,269278.0,39053.0,67256.0,33241.0,"Santa Cruz County, California",087,06,2015
230,42.2,178942.0,31707.0,44620.0,24107.0,"Shasta County, California",089,06,2015
231,54.5,3021.0,438.0,42833.0,29986.0,"Sierra County, California",091,06,2015
232,47.8,43895.0,10026.0,37170.0,22561.0,"Siskiyou County, California",093,06,2015
233,37.3,425753.0,55534.0,66828.0,29185.0,"Solano County, California",095,06,2015
234,40.8,495078.0,57179.0,64240.0,34235.0,"Sonoma County, California",097,06,2015
235,33.5,527367.0,105927.0,50125.0,21922.0,"Stanislaus County, California",099,06,2015
236,35.4,95247.0,16743.0,52017.0,23689.0,"Sutter County, California",101,06,2015
237,40.5,63152.0,12313.0,41001.0,21263.0,"Tehama County, California",103,06,2015
238,50.3,13373.0,2562.0,34974.0,22975.0,"Trinity County, California",105,06,2015
239,30.3,454033.0,125775.0,42031.0,17876.0,"Tulare County, California",107,06,2015
240,48.6,54079.0,7010.0,50306.0,27054.0,"Tuolumne County, California",109,06,2015
241,37.1,840833.0,91880.0,77348.0,33435.0,"Ventura County, California",111,06,2015
242,30.9,207320.0,39688.0,54989.0,28116.0,"Yolo County, California",113,06,2015
243,32.1,73437.0,15862.0,46892.0,20471.0,"Yuba County, California",115,06,2015
244,33.0,471206.0,64241.0,58946.0,25039.0,"Adams County, Colorado",001,08,2015
245,30.1,16269.0,4396.0,32395.0,19524.0,"Alamosa County, Colorado",003,08,2015
246,36.1,608310.0,67679.0,63265.0,34190.0,"Arapahoe County, Colorado",005,08,2015
247,49.6,12174.0,1405.0,46646.0,28884.0,"Archuleta County, Colorado",007,08,2015
248,47.6,3701.0,736.0,38000.0,21361.0,"Baca County, Colorado",009,08,2015
249,41.1,5895.0,923.0,36791.0,13544.0,"Bent County, Colorado",011,08,2015
250,35.8,310032.0,42167.0,70961.0,39074.0,"Boulder County, Colorado",013,08,2015
251,37.5,60699.0,3930.0,81898.0,40135.0,"Broomfield County, Colorado",014,08,2015
252,49.2,18309.0,1502.0,51092.0,28064.0,"Chaffee County, Colorado",015,08,2015
253,37.0,2002.0,168.0,52554.0,23553.0,"Cheyenne County, Colorado",017,08,2015
254,48.0,9136.0,748.0,67710.0,42812.0,"Clear Creek County, Colorado",019,08,2015
255,38.4,8249.0,1491.0,36652.0,18844.0,"Conejos County, Colorado",021,08,2015
256,49.0,3581.0,850.0,31321.0,21809.0,"Costilla County, Colorado",023,08,2015
257,35.5,5551.0,1449.0,31151.0,10742.0,"Crowley County, Colorado",025,08,2015
258,56.4,4303.0,736.0,35000.0,22661.0,"Custer County, Colorado",027,08,2015
259,47.3,30214.0,4716.0,42452.0,24417.0,"Delta County, Colorado",029,08,2015
260,34.1,649654.0,110299.0,53637.0,35218.0,"Denver County, Colorado",031,08,2015
261,39.9,1862.0,398.0,31875.0,20199.0,"Dolores County, Colorado",033,08,2015
262,37.6,306974.0,12110.0,102964.0,45500.0,"Douglas County, Colorado",035,08,2015
263,35.6,52576.0,4780.0,72214.0,38193.0,"Eagle County, Colorado",037,08,2015
264,45.1,23855.0,1649.0,84963.0,38021.0,"Elbert County, Colorado",039,08,2015
265,33.6,655024.0,75033.0,58206.0,29659.0,"El Paso County, Colorado",041,08,2015
266,43.5,46809.0,6272.0,40423.0,18619.0,"Fremont County, Colorado",043,08,2015
267,35.9,57076.0,6786.0,56590.0,27574.0,"Garfield County, Colorado",045,08,2015
268,44.7,5605.0,413.0,65670.0,38361.0,"Gilpin County, Colorado",047,08,2015
269,42.5,14411.0,1543.0,63628.0,31432.0,"Grand County, Colorado",049,08,2015
270,34.3,15651.0,2509.0,48071.0,25584.0,"Gunnison County, Colorado",051,08,2015
271,55.2,874.0,70.0,57083.0,33816.0,"Hinsdale County, Colorado",053,08,2015
272,53.5,6502.0,1171.0,31715.0,23467.0,"Huerfano County, Colorado",055,08,2015
273,50.8,1335.0,155.0,46014.0,27938.0,"Jackson County, Colorado",057,08,2015
274,40.4,552344.0,46423.0,70164.0,37065.0,"Jefferson County, Colorado",059,08,2015
275,41.2,1463.0,189.0,40304.0,22731.0,"Kiowa County, Colorado",061,08,2015
276,38.9,7980.0,1157.0,40603.0,21769.0,"Kit Carson County, Colorado",063,08,2015
277,39.0,7362.0,833.0,45367.0,24399.0,"Lake County, Colorado",065,08,2015
278,38.8,53182.0,5432.0,60278.0,31822.0,"La Plata County, Colorado",067,08,2015
279,35.5,318227.0,42338.0,59805.0,31304.0,"Larimer County, Colorado",069,08,2015
280,45.0,14503.0,2055.0,45067.0,22935.0,"Las Animas County, Colorado",071,08,2015
281,37.8,5478.0,624.0,39005.0,15203.0,"Lincoln County, Colorado",073,08,2015
282,37.6,21928.0,3529.0,42319.0,23916.0,"Logan County, Colorado",075,08,2015
283,38.4,147834.0,22545.0,49322.0,26569.0,"Mesa County, Colorado",077,08,2015
284,60.9,733.0,56.0,48125.0,32271.0,"Mineral County, Colorado",079,08,2015
285,37.1,13117.0,1462.0,51387.0,24624.0,"Moffat County, Colorado",081,08,2015
286,43.4,25700.0,4550.0,43553.0,23470.0,"Montezuma County, Colorado",083,08,2015
287,44.2,40815.0,7644.0,43999.0,23144.0,"Montrose County, Colorado",085,08,2015
288,36.4,28359.0,3218.0,48450.0,22101.0,"Morgan County, Colorado",087,08,2015
289,39.7,18572.0,4396.0,32311.0,19228.0,"Otero County, Colorado",089,08,2015
290,52.9,4580.0,355.0,61624.0,33392.0,"Ouray County, Colorado",091,08,2015
291,49.4,16189.0,1170.0,56969.0,31734.0,"Park County, Colorado",093,08,2015
292,43.7,4371.0,658.0,43639.0,24967.0,"Phillips County, Colorado",095,08,2015
293,43.4,17420.0,1709.0,71196.0,55519.0,"Pitkin County, Colorado",097,08,2015
294,37.6,12235.0,2264.0,40179.0,20087.0,"Prowers County, Colorado",099,08,2015
295,38.8,161519.0,31017.0,41286.0,22191.0,"Pueblo County, Colorado",101,08,2015
296,36.4,6712.0,1113.0,61842.0,27274.0,"Rio Blanco County, Colorado",103,08,2015
297,40.9,11745.0,2198.0,39672.0,22269.0,"Rio Grande County, Colorado",105,08,2015
298,40.1,23606.0,2369.0,64963.0,36472.0,"Routt County, Colorado",107,08,2015
299,46.1,6238.0,1450.0,33393.0,21711.0,"Saguache County, Colorado",109,08,2015
300,46.0,606.0,100.0,36324.0,23143.0,"San Juan County, Colorado",111,08,2015
301,40.7,7676.0,854.0,56047.0,40149.0,"San Miguel County, Colorado",113,08,2015
302,49.8,2365.0,335.0,44191.0,22857.0,"Sedgwick County, Colorado",115,08,2015
303,37.1,28940.0,3949.0,67983.0,35753.0,"Summit County, Colorado",117,08,2015
304,49.4,23340.0,1728.0,62372.0,32707.0,"Teller County, Colorado",119,08,2015
305,44.4,4795.0,466.0,45541.0,24817.0,"Washington County, Colorado",121,08,2015
306,33.9,270948.0,34007.0,60572.0,26751.0,"Weld County, Colorado",123,08,2015
307,36.0,10185.0,1451.0,43105.0,23246.0,"Yuma County, Colorado",125,08,2015
